"Item_ID";"menu_item_ID";"quantity"
"2494";"2494";"0"
"2495";"2495";"10"
"2496";"2496";"10"
"2497";"2497";"0"
"2498";"2498";"6"
"2499";"2499";"10"
"2500";"2500";"3"
"2501";"2501";"5"
"2502";"2502";"0"
"2503";"2503";"1"
"2504";"2504";"5"
"2505";"2505";"9"
"2506";"2506";"1"
"2507";"2507";"6"
"2508";"2508";"8"
"2509";"2509";"5"
"2510";"2510";"9"
"2511";"2511";"6"
"2512";"2512";"8"
"2513";"2513";"9"
"2514";"2514";"3"
"2515";"2515";"8"
"2516";"2516";"5"
"2517";"2517";"10"
"2518";"2518";"0"
"2519";"2519";"0"
"2520";"2520";"5"
"2521";"2521";"6"
"2522";"2522";"7"
"2523";"2523";"3"
"2524";"2524";"4"
"2525";"2525";"10"
"2526";"2526";"3"
"2527";"2527";"10"
"2528";"2528";"7"
"2529";"2529";"9"
"2530";"2530";"2"
"2531";"2531";"7"
"2532";"2532";"0"
"2533";"2533";"8"
"2534";"2534";"1"
"2535";"2535";"6"
"2536";"2536";"2"
"2537";"2537";"5"
"2538";"2538";"2"
"2539";"2539";"0"
"2540";"2540";"5"
"2541";"2541";"7"
"2542";"2542";"0"
"2543";"2543";"9"
"2544";"2544";"2"
"2545";"2545";"4"
"2546";"2546";"10"
"2547";"2547";"4"
"2548";"2548";"0"
"2549";"2549";"1"
"2550";"2550";"10"
"2551";"2551";"9"
"2552";"2552";"0"
"2553";"2553";"8"
"2554";"2554";"10"
"2555";"2555";"5"
"2556";"2556";"2"
"2557";"2557";"2"
"2558";"2558";"8"
"2559";"2559";"4"
"2560";"2560";"1"
"2561";"2561";"9"
"2562";"2562";"4"
"2563";"2563";"4"
"2564";"2564";"2"
"2565";"2565";"4"
"2566";"2566";"5"
"2567";"2567";"8"
"2568";"2568";"10"
"2569";"2569";"8"
"2570";"2570";"4"
"2571";"2571";"3"
"2572";"2572";"7"
"2573";"2573";"6"
"2574";"2574";"5"
"2575";"2575";"8"
"2576";"2576";"5"
"2577";"2577";"0"
"2578";"2578";"8"
"2579";"2579";"6"
"2580";"2580";"1"
"2581";"2581";"2"
"2582";"2582";"7"
"2583";"2583";"1"
"2584";"2584";"6"
"2585";"2585";"9"
"2586";"2586";"2"
"2587";"2587";"6"
"2588";"2588";"1"
"2589";"2589";"3"
"2590";"2590";"0"
"2591";"2591";"5"
"2592";"2592";"0"
"2593";"2593";"5"
"2594";"2594";"4"
"2595";"2595";"10"
"2596";"2596";"2"
"2597";"2597";"8"
"2598";"2598";"2"
"2599";"2599";"8"
"2600";"2600";"8"
"2601";"2601";"0"
"2602";"2602";"7"
"2603";"2603";"10"
"2604";"2604";"9"
"2605";"2605";"9"
"2606";"2606";"9"
"2607";"2607";"5"
"2608";"2608";"9"
"2609";"2609";"4"
"2610";"2610";"4"
"2611";"2611";"8"
"2612";"2612";"5"
"2613";"2613";"2"
"2614";"2614";"4"
"2615";"2615";"9"
"2616";"2616";"1"
"2617";"2617";"7"
"2618";"2618";"4"
"2619";"2619";"5"
"2620";"2620";"6"
"2621";"2621";"1"
"2622";"2622";"1"
"2623";"2623";"3"
"2624";"2624";"6"
"2625";"2625";"5"
"2626";"2626";"10"
"2627";"2627";"7"
"2628";"2628";"4"
"2629";"2629";"5"
"2630";"2630";"1"
"2631";"2631";"7"
"2632";"2632";"10"
"2633";"2633";"2"
"2634";"2634";"7"
"2635";"2635";"2"
"2636";"2636";"9"
"2637";"2637";"3"
"2638";"2638";"9"
"2639";"2639";"9"
"2640";"2640";"10"
"2641";"2641";"9"
"2642";"2642";"4"
"2643";"2643";"10"
"2644";"2644";"7"
"2645";"2645";"3"
"2646";"2646";"1"
"2647";"2647";"4"
"2648";"2648";"4"
"2649";"2649";"9"
"2650";"2650";"6"
"2651";"2651";"6"
"2652";"2652";"4"
"2653";"2653";"2"
"2654";"2654";"10"
"2655";"2655";"2"
"2656";"2656";"2"
"2657";"2657";"2"
"2658";"2658";"7"
"2659";"2659";"4"
"2660";"2660";"5"
"2661";"2661";"4"
"2662";"2662";"10"
"2663";"2663";"3"
"2664";"2664";"9"
"2665";"2665";"3"
"2666";"2666";"9"
"2667";"2667";"5"
"2668";"2668";"5"
"2669";"2669";"2"
"2670";"2670";"1"
"2671";"2671";"0"
"2672";"2672";"0"
"2673";"2673";"0"
"2674";"2674";"4"
"2675";"2675";"2"
"2676";"2676";"10"
"2677";"2677";"4"
"2678";"2678";"9"
"2679";"2679";"0"
"2680";"2680";"8"
"2681";"2681";"1"
"2682";"2682";"1"
"2683";"2683";"1"
"2684";"2684";"9"
"2685";"2685";"7"
"2686";"2686";"8"
"2687";"2687";"2"
"2688";"2688";"2"
"2689";"2689";"4"
"2690";"2690";"10"
"2691";"2691";"2"
"2692";"2692";"0"
"2693";"2693";"0"
"2694";"2694";"5"
"2695";"2695";"5"
"2696";"2696";"7"
"2697";"2697";"8"
"2698";"2698";"2"
"2699";"2699";"2"
"2700";"2700";"5"
"2701";"2701";"6"
"2702";"2702";"0"
"2703";"2703";"1"
"2704";"2704";"1"
"2705";"2705";"3"
"2706";"2706";"1"
"2707";"2707";"5"
"2708";"2708";"4"
"2709";"2709";"4"
"2710";"2710";"8"
"2711";"2711";"5"
"2712";"2712";"2"
"2713";"2713";"1"
"2714";"2714";"0"
"2715";"2715";"9"
"2716";"2716";"5"
"2717";"2717";"0"
"2718";"2718";"3"
"2719";"2719";"3"
"2720";"2720";"0"
"2721";"2721";"8"
"2722";"2722";"0"
"2723";"2723";"7"
"2724";"2724";"10"
"2725";"2725";"0"
"2726";"2726";"10"
"2727";"2727";"10"
"2728";"2728";"8"
"2729";"2729";"6"
"2730";"2730";"8"
"2731";"2731";"10"
"2732";"2732";"8"
"2733";"2733";"10"
"2734";"2734";"2"
"2735";"2735";"2"
"2736";"2736";"1"
"2737";"2737";"2"
"2738";"2738";"3"
"2739";"2739";"9"
"2740";"2740";"10"
"2741";"2741";"8"
"2742";"2742";"5"
"2743";"2743";"10"
"2744";"2744";"0"
"2745";"2745";"10"
"2746";"2746";"10"
"2747";"2747";"4"
"2748";"2748";"1"
"2749";"2749";"4"
"2750";"2750";"5"
"2751";"2751";"0"
"2752";"2752";"10"
"2753";"2753";"10"
"2754";"2754";"0"
"2755";"2755";"1"
"2756";"2756";"2"
"2757";"2757";"5"
"2758";"2758";"5"
"2759";"2759";"2"
"2760";"2760";"0"
"2761";"2761";"2"
"2762";"2762";"5"
"2763";"2763";"2"
"2764";"2764";"7"
"2765";"2765";"5"
"2766";"2766";"9"
"2767";"2767";"4"
"2768";"2768";"0"
"2769";"2769";"4"
"2770";"2770";"8"
"2771";"2771";"2"
"2772";"2772";"7"
"2773";"2773";"0"
"2774";"2774";"0"
"2775";"2775";"4"
"2776";"2776";"0"
"2777";"2777";"3"
"2778";"2778";"5"
"2779";"2779";"10"
"2780";"2780";"3"
"2781";"2781";"5"
"2782";"2782";"9"
"2783";"2783";"5"
"2784";"2784";"10"
"2785";"2785";"8"
"2786";"2786";"1"
"2787";"2787";"9"
"2788";"2788";"7"
"2789";"2789";"8"
"2790";"2790";"8"
"2791";"2791";"4"
"2792";"2792";"5"
"2793";"2793";"7"
"2794";"2794";"9"
"2795";"2795";"3"
"2796";"2796";"9"
"2797";"2797";"8"
"2798";"2798";"7"
"2799";"2799";"6"
"2800";"2800";"8"
"2801";"2801";"1"
"2802";"2802";"10"
"2803";"2803";"8"
"2804";"2804";"9"
"2805";"2805";"10"
"2806";"2806";"0"
"2807";"2807";"2"
"2808";"2808";"4"
"2809";"2809";"1"
"2810";"2810";"0"
"2811";"2811";"8"
"2812";"2812";"5"
"2813";"2813";"1"
"2814";"2814";"0"
"2815";"2815";"3"
"2816";"2816";"6"
"2817";"2817";"9"
"2818";"2818";"6"
"2819";"2819";"5"
"2820";"2820";"0"
"2821";"2821";"9"
"2822";"2822";"3"
"2823";"2823";"10"
"2824";"2824";"8"
"2825";"2825";"5"
"2826";"2826";"6"
"2827";"2827";"10"
"2828";"2828";"4"
"2829";"2829";"0"
"2830";"2830";"3"
"2831";"2831";"9"
"2832";"2832";"2"
"2833";"2833";"6"
"2834";"2834";"6"
"2835";"2835";"4"
"2836";"2836";"5"
"2837";"2837";"4"
"2838";"2838";"0"
"2839";"2839";"9"
"2840";"2840";"9"
"2841";"2841";"7"
"2842";"2842";"10"
"2843";"2843";"9"
"2844";"2844";"4"
"2845";"2845";"4"
"2846";"2846";"0"
"2847";"2847";"1"
"2848";"2848";"0"
"2849";"2849";"3"
"2850";"2850";"10"
"2851";"2851";"9"
"2852";"2852";"9"
"2853";"2853";"1"
"2854";"2854";"0"
"2855";"2855";"0"
"2856";"2856";"6"
"2857";"2857";"8"
"2858";"2858";"8"
"2859";"2859";"6"
"2860";"2860";"10"
"2861";"2861";"6"
"2862";"2862";"9"
"2863";"2863";"6"
"2864";"2864";"8"
"2865";"2865";"1"
"2866";"2866";"0"
"2867";"2867";"2"
"2868";"2868";"6"
"2869";"2869";"10"
"2870";"2870";"4"
"2871";"2871";"0"
"2872";"2872";"2"
"2873";"2873";"6"
"2874";"2874";"4"
"2875";"2875";"2"
"2876";"2876";"8"
"2877";"2877";"0"
"2878";"2878";"9"
"2879";"2879";"6"
"2880";"2880";"5"
"2881";"2881";"7"
"2882";"2882";"8"
"2883";"2883";"2"
"2884";"2884";"4"
"2885";"2885";"5"
"2886";"2886";"4"
"2887";"2887";"4"
"2888";"2888";"10"
"2889";"2889";"6"
"2890";"2890";"7"
"2891";"2891";"9"
"2892";"2892";"7"
"2893";"2893";"1"
"2894";"2894";"9"
"2895";"2895";"4"
"2896";"2896";"10"
"2897";"2897";"3"
"2898";"2898";"0"
"2899";"2899";"2"
"2900";"2900";"1"
"2901";"2901";"6"
"2902";"2902";"5"
"2903";"2903";"1"
"2904";"2904";"4"
"2905";"2905";"3"
"2906";"2906";"4"
"2907";"2907";"4"
"2908";"2908";"8"
"2909";"2909";"4"
"2910";"2910";"4"
"2911";"2911";"6"
"2912";"2912";"7"
"2913";"2913";"2"
"2914";"2914";"0"
"2915";"2915";"8"
"2916";"2916";"5"
"2917";"2917";"9"
"2918";"2918";"0"
"2919";"2919";"5"
"2920";"2920";"1"
"2921";"2921";"8"
"2922";"2922";"7"
"2923";"2923";"5"
"2924";"2924";"7"
"2925";"2925";"1"
"2926";"2926";"1"
"2927";"2927";"4"
"2928";"2928";"2"
"2929";"2929";"6"
"2930";"2930";"5"
"2931";"2931";"1"
"2932";"2932";"10"
"2933";"2933";"0"
"2934";"2934";"10"
"2935";"2935";"9"
"2936";"2936";"6"
"2937";"2937";"1"
"2938";"2938";"9"
"2939";"2939";"5"
"2940";"2940";"10"
"2941";"2941";"0"
"2942";"2942";"1"
"2943";"2943";"4"
"2944";"2944";"7"
"2945";"2945";"4"
"2946";"2946";"9"
"2947";"2947";"5"
"2948";"2948";"7"
"2949";"2949";"0"
"2950";"2950";"8"
"2951";"2951";"7"
"2952";"2952";"4"
"2953";"2953";"2"
"2954";"2954";"3"
"2955";"2955";"2"
"2956";"2956";"7"
"2957";"2957";"7"
"2958";"2958";"2"
"2959";"2959";"9"
"2960";"2960";"1"
"2961";"2961";"10"
"2962";"2962";"0"
"2963";"2963";"6"
"2964";"2964";"0"
"2965";"2965";"9"
"2966";"2966";"5"
"2967";"2967";"1"
"2968";"2968";"7"
"2969";"2969";"4"
"2970";"2970";"5"
"2971";"2971";"6"
"2972";"2972";"6"
"2973";"2973";"8"
"2974";"2974";"6"
"2975";"2975";"4"
"2976";"2976";"5"
"2977";"2977";"2"
"2978";"2978";"7"
"2979";"2979";"6"
"2980";"2980";"6"
"2981";"2981";"1"
"2982";"2982";"2"
"2983";"2983";"3"
"2984";"2984";"2"
"2985";"2985";"5"
"2986";"2986";"8"
"2987";"2987";"5"
"2988";"2988";"9"
"2989";"2989";"2"
"2990";"2990";"10"
"2991";"2991";"3"
"2992";"2992";"8"
"2993";"2993";"1"
"2994";"2994";"10"
"2995";"2995";"7"
"2996";"2996";"5"
"2997";"2997";"7"
"2998";"2998";"4"
"2999";"2999";"4"
"3000";"3000";"6"
"3001";"3001";"4"
"3002";"3002";"8"
"3003";"3003";"5"
"3004";"3004";"7"
"3005";"3005";"9"
"3006";"3006";"5"
"3007";"3007";"5"
"3008";"3008";"6"
"3009";"3009";"4"
"3010";"3010";"7"
"3011";"3011";"9"
"3012";"3012";"9"
"3013";"3013";"6"
"3014";"3014";"3"
"3015";"3015";"4"
"3016";"3016";"8"
"3017";"3017";"8"
"3018";"3018";"6"
"3019";"3019";"5"
"3020";"3020";"7"
"3021";"3021";"0"
"3022";"3022";"1"
"3023";"3023";"6"
"3024";"3024";"2"
"3025";"3025";"4"
"3026";"3026";"6"
"3027";"3027";"9"
"3028";"3028";"8"
"3029";"3029";"10"
"3030";"3030";"6"
"3031";"3031";"0"
"3032";"3032";"7"
"3033";"3033";"10"
"3034";"3034";"0"
"3035";"3035";"10"
"3036";"3036";"4"
"3037";"3037";"8"
"3038";"3038";"6"
"3039";"3039";"7"
"3040";"3040";"5"
"3041";"3041";"6"
"3042";"3042";"8"
"3043";"3043";"2"
"3044";"3044";"0"
"3045";"3045";"7"
"3046";"3046";"8"
"3047";"3047";"9"
"3048";"3048";"0"
"3049";"3049";"2"
"3050";"3050";"8"
"3051";"3051";"10"
"3052";"3052";"2"
"3053";"3053";"0"
"3054";"3054";"10"
"3055";"3055";"7"
"3056";"3056";"3"
"3057";"3057";"5"
"3058";"3058";"1"
"3059";"3059";"4"
"3060";"3060";"0"
"3061";"3061";"4"
"3062";"3062";"0"
"3063";"3063";"10"
"3064";"3064";"2"
"3065";"3065";"6"
"3066";"3066";"10"
"3067";"3067";"6"
"3068";"3068";"9"
"3069";"3069";"9"
"3070";"3070";"3"
"3071";"3071";"0"
"3072";"3072";"8"
"3073";"3073";"5"
"3074";"3074";"2"
"3075";"3075";"5"
"3076";"3076";"7"
"3077";"3077";"7"
"3078";"3078";"2"
"3079";"3079";"10"
"3080";"3080";"2"
"3081";"3081";"3"
"3082";"3082";"9"
"3083";"3083";"5"
"3084";"3084";"2"
"3085";"3085";"5"
"3086";"3086";"8"
"3087";"3087";"8"
"3088";"3088";"0"
"3089";"3089";"10"
"3090";"3090";"2"
"3091";"3091";"8"
"3092";"3092";"2"
"3093";"3093";"7"
"3094";"3094";"7"
"3095";"3095";"8"
"3096";"3096";"9"
"3097";"3097";"6"
"3098";"3098";"9"
"3099";"3099";"7"
"3100";"3100";"1"
"3101";"3101";"6"
"3102";"3102";"0"
"3103";"3103";"2"
"3104";"3104";"9"
"3105";"3105";"10"
"3106";"3106";"7"
"3107";"3107";"6"
"3108";"3108";"0"
"3109";"3109";"9"
"3110";"3110";"8"
"3111";"3111";"8"
"3112";"3112";"9"
"3113";"3113";"4"
"3114";"3114";"0"
"3115";"3115";"7"
"3116";"3116";"9"
"3117";"3117";"2"
"3118";"3118";"10"
"3119";"3119";"8"
"3120";"3120";"1"
"3121";"3121";"7"
"3122";"3122";"5"
"3123";"3123";"10"
"3124";"3124";"1"
"3125";"3125";"6"
"3126";"3126";"10"
"3127";"3127";"4"
"3128";"3128";"9"
"3129";"3129";"3"
"3130";"3130";"0"
"3131";"3131";"5"
"3132";"3132";"6"
"3133";"3133";"5"
"3134";"3134";"0"
"3135";"3135";"6"
"3136";"3136";"4"
"3137";"3137";"7"
"3138";"3138";"5"
"3139";"3139";"2"
"3140";"3140";"2"
"3141";"3141";"8"
"3142";"3142";"2"
"3143";"3143";"3"
"3144";"3144";"4"
"3145";"3145";"7"
"3146";"3146";"10"
"3147";"3147";"0"
"3148";"3148";"6"
"3149";"3149";"3"
"3150";"3150";"10"
"3151";"3151";"9"
"3152";"3152";"4"
"3153";"3153";"8"
"3154";"3154";"7"
"3155";"3155";"6"
"3156";"3156";"9"
"3157";"3157";"1"
"3158";"3158";"7"
"3159";"3159";"9"
"3160";"3160";"7"
"3161";"3161";"2"
"3162";"3162";"5"
"3163";"3163";"9"
"3164";"3164";"7"
"3165";"3165";"2"
"3166";"3166";"9"
"3167";"3167";"0"
"3168";"3168";"1"
"3169";"3169";"2"
"3170";"3170";"2"
"3171";"3171";"10"
"3172";"3172";"10"
"3173";"3173";"3"
"3174";"3174";"4"
"3175";"3175";"2"
"3176";"3176";"9"
"3177";"3177";"4"
"3178";"3178";"4"
"3179";"3179";"2"
"3180";"3180";"0"
"3181";"3181";"6"
"3182";"3182";"2"
"3183";"3183";"5"
"3184";"3184";"2"
"3185";"3185";"8"
"3186";"3186";"5"
"3187";"3187";"8"
"3188";"3188";"1"
"3189";"3189";"1"
"3190";"3190";"9"
"3191";"3191";"6"
"3192";"3192";"7"
"3193";"3193";"0"
"3194";"3194";"2"
"3195";"3195";"7"
"3196";"3196";"5"
"3197";"3197";"7"
"3198";"3198";"5"
"3199";"3199";"5"
"3200";"3200";"8"
"3201";"3201";"7"
"3202";"3202";"5"
"3203";"3203";"5"
"3204";"3204";"6"
"3205";"3205";"0"
"3206";"3206";"7"
"3207";"3207";"7"
"3208";"3208";"8"
"3209";"3209";"8"
"3210";"3210";"0"
"3211";"3211";"10"
"3212";"3212";"0"
"3213";"3213";"2"
"3214";"3214";"9"
"3215";"3215";"2"
"3216";"3216";"9"
"3217";"3217";"1"
"3218";"3218";"5"
"3219";"3219";"0"
"3220";"3220";"1"
"3221";"3221";"9"
"3222";"3222";"6"
"3223";"3223";"1"
"3224";"3224";"4"
"3225";"3225";"2"
"3226";"3226";"3"
"3227";"3227";"4"
"3228";"3228";"7"
"3229";"3229";"9"
"3230";"3230";"6"
"3231";"3231";"10"
"3232";"3232";"3"
"3233";"3233";"7"
"3234";"3234";"5"
"3235";"3235";"10"
"3236";"3236";"8"
"3237";"3237";"9"
"3238";"3238";"7"
"3239";"3239";"2"
"3240";"3240";"4"
"3241";"3241";"7"
"3242";"3242";"0"
"3243";"3243";"4"
"3244";"3244";"9"
"3245";"3245";"1"
"3246";"3246";"5"
"3247";"3247";"9"
"3248";"3248";"4"
"3249";"3249";"7"
"3250";"3250";"2"
"3251";"3251";"0"
"3252";"3252";"5"
"3253";"3253";"1"
"3254";"3254";"0"
"3255";"3255";"10"
"3256";"3256";"4"
"3257";"3257";"1"
"3258";"3258";"10"
"3259";"3259";"2"
"3260";"3260";"6"
"3261";"3261";"7"
"3262";"3262";"1"
"3263";"3263";"1"
"3264";"3264";"3"
"3265";"3265";"6"
"3266";"3266";"6"
"3267";"3267";"5"
"3268";"3268";"6"
"3269";"3269";"5"
"3270";"3270";"10"
"3271";"3271";"2"
"3272";"3272";"4"
"3273";"3273";"1"
"3274";"3274";"0"
"3275";"3275";"10"
"3276";"3276";"1"
"3277";"3277";"8"
"3278";"3278";"7"
"3279";"3279";"9"
"3280";"3280";"6"
"3281";"3281";"6"
"3282";"3282";"5"
"3283";"3283";"0"
"3284";"3284";"4"
"3285";"3285";"7"
"3286";"3286";"3"
"3287";"3287";"3"
"3288";"3288";"9"
"3289";"3289";"1"
"3290";"3290";"7"
"3291";"3291";"1"
"3292";"3292";"6"
"3293";"3293";"8"
"3294";"3294";"4"
"3295";"3295";"0"
"3296";"3296";"3"
"3297";"3297";"7"
"3298";"3298";"6"
"3299";"3299";"10"
"3300";"3300";"8"
"3301";"3301";"4"
"3302";"3302";"5"
"3303";"3303";"0"
"3304";"3304";"0"
"3305";"3305";"0"
"3306";"3306";"4"
"3307";"3307";"2"
"3308";"3308";"2"
"3309";"3309";"6"
"3310";"3310";"1"
"3311";"3311";"5"
"3312";"3312";"10"
"3313";"3313";"5"
"3314";"3314";"9"
"3315";"3315";"10"
"3316";"3316";"10"
"3317";"3317";"4"
"3318";"3318";"8"
"3319";"3319";"5"
"3320";"3320";"6"
"3321";"3321";"9"
"3322";"3322";"5"
"3323";"3323";"10"
"3324";"3324";"8"
"3325";"3325";"2"
"3326";"3326";"0"
"3327";"3327";"6"
"3328";"3328";"3"
"3329";"3329";"8"
"3330";"3330";"10"
"3331";"3331";"10"
"3332";"3332";"7"
"3333";"3333";"5"
"3334";"3334";"0"
"3335";"3335";"4"
"3336";"3336";"6"
"3337";"3337";"1"
"3338";"3338";"4"
"3339";"3339";"9"
"3340";"3340";"3"
"3341";"3341";"1"
"3342";"3342";"5"
"3343";"3343";"4"
"3344";"3344";"10"
"3345";"3345";"5"
"3346";"3346";"5"
"3347";"3347";"2"
"3348";"3348";"5"
"3349";"3349";"1"
"3350";"3350";"0"
"3351";"3351";"10"
"3352";"3352";"6"
"3353";"3353";"10"
"3354";"3354";"6"
"3355";"3355";"8"
"3356";"3356";"3"
"3357";"3357";"8"
"3358";"3358";"0"
"3359";"3359";"3"
"3360";"3360";"8"
"3361";"3361";"9"
"3362";"3362";"8"
"3363";"3363";"6"
"3364";"3364";"4"
"3365";"3365";"9"
"3366";"3366";"6"
"3367";"3367";"2"
"3368";"3368";"5"
"3369";"3369";"2"
"3370";"3370";"3"
"3371";"3371";"5"
"3372";"3372";"1"
"3373";"3373";"6"
"3374";"3374";"5"
"3375";"3375";"2"
"3376";"3376";"9"
"3377";"3377";"9"
"3378";"3378";"8"
"3379";"3379";"8"
"3380";"3380";"1"
"3381";"3381";"6"
"3382";"3382";"8"
"3383";"3383";"0"
"3384";"3384";"2"
"3385";"3385";"4"
"3386";"3386";"5"
"3387";"3387";"0"
"3388";"3388";"7"
"3389";"3389";"2"
"3390";"3390";"0"
"3391";"3391";"0"
"3392";"3392";"10"
"3393";"3393";"8"
"3394";"3394";"2"
"3395";"3395";"6"
"3396";"3396";"9"
"3397";"3397";"7"
"3398";"3398";"3"
"3399";"3399";"8"
"3400";"3400";"4"
"3401";"3401";"2"
"3402";"3402";"4"
"3403";"3403";"0"
"3404";"3404";"5"
"3405";"3405";"7"
"3406";"3406";"5"
"3407";"3407";"0"
"3408";"3408";"6"
"3409";"3409";"3"
"3410";"3410";"7"
"3411";"3411";"4"
"3412";"3412";"3"
"3413";"3413";"6"
"3414";"3414";"10"
"3415";"3415";"10"
"3416";"3416";"5"
"3417";"3417";"6"
"3418";"3418";"7"
"3419";"3419";"8"
"3420";"3420";"10"
"3421";"3421";"5"
"3422";"3422";"0"
"3423";"3423";"2"
"3424";"3424";"6"
"3425";"3425";"8"
"3426";"3426";"9"
"3427";"3427";"6"
"3428";"3428";"5"
"3429";"3429";"6"
"3430";"3430";"5"
"3431";"3431";"6"
"3432";"3432";"2"
"3433";"3433";"8"
"3434";"3434";"0"
"3435";"3435";"4"
"3436";"3436";"6"
"3437";"3437";"7"
"3438";"3438";"7"
"3439";"3439";"10"
"3440";"3440";"8"
"3441";"3441";"9"
"3442";"3442";"3"
"3443";"3443";"8"
"3444";"3444";"4"
"3445";"3445";"10"
"3446";"3446";"7"
"3447";"3447";"8"
"3448";"3448";"5"
"3449";"3449";"9"
"3450";"3450";"4"
"3451";"3451";"6"
"3452";"3452";"5"
"3453";"3453";"3"
"3454";"3454";"6"
"3455";"3455";"7"
"3456";"3456";"10"
"3457";"3457";"4"
"3458";"3458";"9"
"3459";"3459";"5"
"3460";"3460";"9"
"3461";"3461";"0"
"3462";"3462";"1"
"3463";"3463";"2"
"3464";"3464";"0"
"3465";"3465";"3"
"3466";"3466";"2"
"3467";"3467";"8"
"3468";"3468";"5"
"3469";"3469";"9"
"3470";"3470";"0"
"3471";"3471";"2"
"3472";"3472";"6"
"3473";"3473";"7"
"3474";"3474";"10"
"3475";"3475";"3"
"3476";"3476";"6"
"3477";"3477";"7"
"3478";"3478";"3"
"3479";"3479";"1"
"3480";"3480";"8"
"3481";"3481";"5"
"3482";"3482";"5"
"3483";"3483";"1"
"3484";"3484";"10"
"3485";"3485";"0"
"3486";"3486";"0"
"3487";"3487";"5"
"3488";"3488";"4"
"3489";"3489";"7"
"3490";"3490";"5"
"3491";"3491";"10"
"3492";"3492";"10"
"3493";"3493";"9"
"3494";"3494";"5"
"3495";"3495";"3"
"3496";"3496";"5"
"3497";"3497";"6"
"3498";"3498";"0"
"3499";"3499";"2"
"3500";"3500";"6"
"3501";"3501";"1"
"3502";"3502";"3"
"3503";"3503";"10"
"3504";"3504";"10"
"3505";"3505";"9"
"3506";"3506";"5"
"3507";"3507";"9"
"3508";"3508";"1"
"3509";"3509";"6"
"3510";"3510";"5"
"3511";"3511";"5"
"3512";"3512";"8"
"3513";"3513";"6"
"3514";"3514";"8"
"3515";"3515";"3"
"3516";"3516";"0"
"3517";"3517";"2"
"3518";"3518";"1"
"3519";"3519";"5"
"3520";"3520";"6"
"3521";"3521";"7"
"3522";"3522";"0"
"3523";"3523";"9"
"3524";"3524";"9"
"3525";"3525";"10"
"3526";"3526";"6"
"3527";"3527";"0"
"3528";"3528";"2"
"3529";"3529";"7"
"3530";"3530";"6"
"3531";"3531";"4"
"3532";"3532";"8"
"3533";"3533";"0"
"3534";"3534";"0"
"3535";"3535";"4"
"3536";"3536";"6"
"3537";"3537";"8"
"3538";"3538";"4"
"3539";"3539";"5"
"3540";"3540";"9"
"3541";"3541";"10"
"3542";"3542";"2"
"3543";"3543";"3"
"3544";"3544";"9"
"3545";"3545";"8"
"3546";"3546";"6"
"3547";"3547";"1"
"3548";"3548";"3"
"3549";"3549";"7"
"3550";"3550";"2"
"3551";"3551";"9"
"3552";"3552";"1"
"3553";"3553";"0"
"3554";"3554";"8"
"3555";"3555";"8"
"3556";"3556";"5"
"3557";"3557";"1"
"3558";"3558";"10"
"3559";"3559";"7"
"3560";"3560";"5"
"3561";"3561";"4"
"3562";"3562";"6"
"3563";"3563";"6"
"3564";"3564";"4"
"3565";"3565";"5"
"3566";"3566";"10"
"3567";"3567";"3"
"3568";"3568";"8"
"3569";"3569";"6"
"3570";"3570";"0"
"3571";"3571";"3"
"3572";"3572";"7"
"3573";"3573";"4"
"3574";"3574";"4"
"3575";"3575";"10"
"3576";"3576";"9"
"3577";"3577";"4"
"3578";"3578";"7"
"3579";"3579";"2"
"3580";"3580";"2"
"3581";"3581";"8"
"3582";"3582";"7"
"3583";"3583";"7"
"3584";"3584";"4"
"3585";"3585";"9"
"3586";"3586";"5"
"3587";"3587";"6"
"3588";"3588";"7"
"3589";"3589";"1"
"3590";"3590";"9"
"3591";"3591";"10"
"3592";"3592";"2"
"3593";"3593";"1"
"3594";"3594";"1"
"3595";"3595";"2"
"3596";"3596";"1"
"3597";"3597";"3"
"3598";"3598";"7"
"3599";"3599";"0"
"3600";"3600";"6"
"3601";"3601";"4"
"3602";"3602";"1"
"3603";"3603";"0"
"3604";"3604";"10"
"3605";"3605";"1"
"3606";"3606";"8"
"3607";"3607";"9"
"3608";"3608";"9"
"3609";"3609";"5"
"3610";"3610";"4"
"3611";"3611";"0"
"3612";"3612";"4"
"3613";"3613";"8"
"3614";"3614";"2"
"3615";"3615";"3"
"3616";"3616";"1"
"3617";"3617";"10"
"3618";"3618";"4"
"3619";"3619";"3"
"3620";"3620";"3"
"3621";"3621";"8"
"3622";"3622";"4"
"3623";"3623";"10"
"3624";"3624";"9"
"3625";"3625";"6"
"3626";"3626";"0"
"3627";"3627";"5"
"3628";"3628";"0"
"3629";"3629";"7"
"3630";"3630";"3"
"3631";"3631";"10"
"3632";"3632";"9"
"3633";"3633";"3"
"3634";"3634";"10"
"3635";"3635";"4"
"3636";"3636";"9"
"3637";"3637";"8"
"3638";"3638";"8"
"3639";"3639";"8"
"3640";"3640";"6"
"3641";"3641";"8"
"3642";"3642";"8"
"3643";"3643";"0"
"3644";"3644";"9"
"3645";"3645";"1"
"3646";"3646";"2"
"3647";"3647";"3"
"3648";"3648";"7"
"3649";"3649";"10"
"3650";"3650";"6"
"3651";"3651";"7"
"3652";"3652";"7"
"3653";"3653";"0"
"3654";"3654";"10"
"3655";"3655";"3"
"3656";"3656";"2"
"3657";"3657";"9"
