"date";"client_ID";"employee_ID";"status_ID";"total"
"04_06_2024";"4697";"4697";"5";"6453"
"04_06_2024";"4698";"4698";"4";"2172"
"04_06_2024";"4699";"4699";"8";"8315"
"04_06_2024";"4700";"4700";"3";"4603"
"04_06_2024";"4701";"4701";"7";"9257"
"04_06_2024";"4702";"4702";"2";"2706"
"04_06_2024";"4703";"4703";"10";"4433"
"04_06_2024";"4704";"4704";"0";"2140"
"04_06_2024";"4705";"4705";"2";"3272"
"04_06_2024";"4706";"4706";"7";"2946"
"04_06_2024";"4707";"4707";"5";"1483"
"04_06_2024";"4708";"4708";"2";"3466"
"04_06_2024";"4709";"4709";"3";"5246"
"04_06_2024";"4710";"4710";"1";"9474"
"04_06_2024";"4711";"4711";"2";"2698"
"04_06_2024";"4712";"4712";"5";"9011"
"04_06_2024";"4713";"4713";"3";"2607"
"04_06_2024";"4714";"4714";"1";"1820"
"04_06_2024";"4715";"4715";"4";"5467"
"04_06_2024";"4716";"4716";"3";"9664"
"04_06_2024";"4717";"4717";"8";"5164"
"04_06_2024";"4718";"4718";"7";"7498"
"04_06_2024";"4719";"4719";"4";"9385"
"04_06_2024";"4720";"4720";"2";"470"
"04_06_2024";"4721";"4721";"8";"1441"
"04_06_2024";"4722";"4722";"9";"2650"
"04_06_2024";"4723";"4723";"8";"8463"
"04_06_2024";"4724";"4724";"8";"8880"
"04_06_2024";"4725";"4725";"8";"3042"
"04_06_2024";"4726";"4726";"9";"4109"
"04_06_2024";"4727";"4727";"10";"6167"
"04_06_2024";"4728";"4728";"4";"8225"
"04_06_2024";"4729";"4729";"0";"4404"
"04_06_2024";"4730";"4730";"9";"7786"
"04_06_2024";"4731";"4731";"7";"5364"
"04_06_2024";"4732";"4732";"8";"1782"
"04_06_2024";"4733";"4733";"0";"4266"
"04_06_2024";"4734";"4734";"4";"2871"
"04_06_2024";"4735";"4735";"7";"6704"
"04_06_2024";"4736";"4736";"8";"4612"
"04_06_2024";"4737";"4737";"6";"5321"
"04_06_2024";"4738";"4738";"0";"6768"
"04_06_2024";"4739";"4739";"2";"6057"
"04_06_2024";"4740";"4740";"2";"6510"
"04_06_2024";"4741";"4741";"10";"7441"
"04_06_2024";"4742";"4742";"9";"6299"
"04_06_2024";"4743";"4743";"5";"6599"
"04_06_2024";"4744";"4744";"4";"4287"
"04_06_2024";"4745";"4745";"10";"6737"
"04_06_2024";"4746";"4746";"2";"956"
"04_06_2024";"4747";"4747";"2";"5292"
"04_06_2024";"4748";"4748";"7";"338"
"04_06_2024";"4749";"4749";"7";"130"
"04_06_2024";"4750";"4750";"4";"2717"
"04_06_2024";"4751";"4751";"1";"2813"
"04_06_2024";"4752";"4752";"3";"4004"
"04_06_2024";"4753";"4753";"0";"6288"
"04_06_2024";"4754";"4754";"8";"9720"
"04_06_2024";"4755";"4755";"7";"4631"
"04_06_2024";"4756";"4756";"3";"3806"
"04_06_2024";"4757";"4757";"4";"4536"
"04_06_2024";"4758";"4758";"4";"9685"
"04_06_2024";"4759";"4759";"6";"2130"
"04_06_2024";"4760";"4760";"0";"7772"
"04_06_2024";"4761";"4761";"8";"8139"
"04_06_2024";"4762";"4762";"6";"8834"
"04_06_2024";"4763";"4763";"9";"787"
"04_06_2024";"4764";"4764";"4";"7626"
"04_06_2024";"4765";"4765";"5";"29"
"04_06_2024";"4766";"4766";"2";"5378"
"04_06_2024";"4767";"4767";"9";"5377"
"04_06_2024";"4768";"4768";"3";"6579"
"04_06_2024";"4769";"4769";"7";"1630"
"04_06_2024";"4770";"4770";"3";"6403"
"04_06_2024";"4771";"4771";"4";"3977"
"04_06_2024";"4772";"4772";"4";"6785"
"04_06_2024";"4773";"4773";"8";"4225"
"04_06_2024";"4774";"4774";"3";"1950"
"04_06_2024";"4775";"4775";"3";"8230"
"04_06_2024";"4776";"4776";"6";"9153"
"04_06_2024";"4777";"4777";"4";"9253"
"04_06_2024";"4778";"4778";"7";"764"
"04_06_2024";"4779";"4779";"10";"1406"
"04_06_2024";"4780";"4780";"6";"4558"
"04_06_2024";"4781";"4781";"8";"4401"
"04_06_2024";"4782";"4782";"10";"7062"
"04_06_2024";"4783";"4783";"3";"9171"
"04_06_2024";"4784";"4784";"10";"3102"
"04_06_2024";"4785";"4785";"10";"4472"
"04_06_2024";"4786";"4786";"5";"2615"
"04_06_2024";"4787";"4787";"3";"1847"
"04_06_2024";"4788";"4788";"10";"3141"
"04_06_2024";"4789";"4789";"9";"8225"
"04_06_2024";"4790";"4790";"4";"9648"
"04_06_2024";"4791";"4791";"6";"7487"
"04_06_2024";"4792";"4792";"3";"4190"
"04_06_2024";"4793";"4793";"6";"2022"
"04_06_2024";"4794";"4794";"10";"5624"
"04_06_2024";"4795";"4795";"6";"6501"
"04_06_2024";"4796";"4796";"6";"6311"
"04_06_2024";"4797";"4797";"6";"6418"
"04_06_2024";"4798";"4798";"0";"399"
"04_06_2024";"4799";"4799";"2";"8815"
"04_06_2024";"4800";"4800";"10";"9008"
"04_06_2024";"4801";"4801";"2";"2596"
"04_06_2024";"4802";"4802";"1";"6255"
"04_06_2024";"4803";"4803";"9";"2697"
"04_06_2024";"4804";"4804";"7";"7925"
"04_06_2024";"4805";"4805";"8";"3139"
"04_06_2024";"4806";"4806";"10";"3722"
"04_06_2024";"4807";"4807";"10";"4738"
"04_06_2024";"4808";"4808";"10";"4559"
"04_06_2024";"4809";"4809";"9";"460"
"04_06_2024";"4810";"4810";"9";"2810"
"04_06_2024";"4811";"4811";"1";"7518"
"04_06_2024";"4812";"4812";"6";"1954"
"04_06_2024";"4813";"4813";"9";"6496"
"04_06_2024";"4814";"4814";"4";"7151"
"04_06_2024";"4815";"4815";"5";"1134"
"04_06_2024";"4816";"4816";"1";"7836"
"04_06_2024";"4817";"4817";"3";"5536"
"04_06_2024";"4818";"4818";"6";"3328"
"04_06_2024";"4819";"4819";"9";"5938"
"04_06_2024";"4820";"4820";"6";"8878"
"04_06_2024";"4821";"4821";"8";"5509"
"04_06_2024";"4822";"4822";"9";"4023"
"04_06_2024";"4823";"4823";"6";"3285"
"04_06_2024";"4824";"4824";"7";"9651"
"04_06_2024";"4825";"4825";"6";"9200"
"04_06_2024";"4826";"4826";"7";"7747"
"04_06_2024";"4827";"4827";"4";"8318"
"04_06_2024";"4828";"4828";"10";"668"
"04_06_2024";"4829";"4829";"2";"3034"
"04_06_2024";"4830";"4830";"5";"838"
"04_06_2024";"4831";"4831";"3";"9106"
"04_06_2024";"4832";"4832";"5";"1144"
"04_06_2024";"4833";"4833";"10";"8858"
"04_06_2024";"4834";"4834";"9";"8194"
"04_06_2024";"4835";"4835";"9";"5582"
"04_06_2024";"4836";"4836";"1";"3587"
"04_06_2024";"4837";"4837";"4";"8887"
"04_06_2024";"4838";"4838";"8";"4457"
"04_06_2024";"4839";"4839";"0";"6753"
"04_06_2024";"4840";"4840";"6";"7173"
"04_06_2024";"4841";"4841";"9";"5441"
"04_06_2024";"4842";"4842";"0";"3819"
"04_06_2024";"4843";"4843";"7";"3262"
"04_06_2024";"4844";"4844";"3";"1009"
"04_06_2024";"4845";"4845";"3";"5570"
"04_06_2024";"4846";"4846";"9";"3110"
"04_06_2024";"4847";"4847";"9";"585"
"04_06_2024";"4848";"4848";"1";"5989"
"04_06_2024";"4849";"4849";"1";"1621"
"04_06_2024";"4850";"4850";"2";"5937"
"04_06_2024";"4851";"4851";"6";"2806"
"04_06_2024";"4852";"4852";"1";"4380"
"04_06_2024";"4853";"4853";"5";"9292"
"04_06_2024";"4854";"4854";"10";"2657"
"04_06_2024";"4855";"4855";"10";"4254"
"04_06_2024";"4856";"4856";"4";"6052"
"04_06_2024";"4857";"4857";"5";"123"
"04_06_2024";"4858";"4858";"0";"8374"
"04_06_2024";"4859";"4859";"5";"4836"
"04_06_2024";"4860";"4860";"1";"9686"
"04_06_2024";"4861";"4861";"4";"6562"
"04_06_2024";"4862";"4862";"8";"4667"
"04_06_2024";"4863";"4863";"1";"3281"
"04_06_2024";"4864";"4864";"5";"4789"
"04_06_2024";"4865";"4865";"8";"2552"
"04_06_2024";"4866";"4866";"7";"8748"
"04_06_2024";"4867";"4867";"5";"6459"
"04_06_2024";"4868";"4868";"4";"3816"
"04_06_2024";"4869";"4869";"2";"5600"
"04_06_2024";"4870";"4870";"1";"1572"
"04_06_2024";"4871";"4871";"1";"4318"
"04_06_2024";"4872";"4872";"4";"9408"
"04_06_2024";"4873";"4873";"9";"8109"
"04_06_2024";"4874";"4874";"4";"1527"
"04_06_2024";"4875";"4875";"7";"3291"
"04_06_2024";"4876";"4876";"10";"5848"
"04_06_2024";"4877";"4877";"6";"3045"
"04_06_2024";"4878";"4878";"6";"491"
"04_06_2024";"4879";"4879";"10";"2289"
"04_06_2024";"4880";"4880";"0";"968"
"04_06_2024";"4881";"4881";"7";"4043"
"04_06_2024";"4882";"4882";"3";"9784"
"04_06_2024";"4883";"4883";"7";"2643"
"04_06_2024";"4884";"4884";"3";"4578"
"04_06_2024";"4885";"4885";"0";"3013"
"04_06_2024";"4886";"4886";"0";"1719"
"04_06_2024";"4887";"4887";"2";"3867"
"04_06_2024";"4888";"4888";"10";"6541"
"04_06_2024";"4889";"4889";"2";"914"
"04_06_2024";"4890";"4890";"0";"8922"
"04_06_2024";"4891";"4891";"2";"4157"
"04_06_2024";"4892";"4892";"1";"5549"
"04_06_2024";"4893";"4893";"8";"633"
"04_06_2024";"4894";"4894";"6";"7549"
"04_06_2024";"4895";"4895";"1";"5921"
"04_06_2024";"4896";"4896";"7";"7153"
"04_06_2024";"4897";"4897";"1";"28"
"04_06_2024";"4898";"4898";"0";"5936"
"04_06_2024";"4899";"4899";"3";"2496"
"04_06_2024";"4900";"4900";"8";"6743"
"04_06_2024";"4901";"4901";"5";"2273"
"04_06_2024";"4902";"4902";"10";"3846"
"04_06_2024";"4903";"4903";"8";"477"
"04_06_2024";"4904";"4904";"1";"8116"
"04_06_2024";"4905";"4905";"6";"1785"
"04_06_2024";"4906";"4906";"9";"4044"
"04_06_2024";"4907";"4907";"2";"2193"
"04_06_2024";"4908";"4908";"3";"7204"
"04_06_2024";"4909";"4909";"10";"5116"
"04_06_2024";"4910";"4910";"4";"5304"
"04_06_2024";"4911";"4911";"7";"428"
"04_06_2024";"4912";"4912";"8";"4291"
"04_06_2024";"4913";"4913";"9";"154"
"04_06_2024";"4914";"4914";"10";"6531"
"04_06_2024";"4915";"4915";"0";"6999"
"04_06_2024";"4916";"4916";"0";"2694"
"04_06_2024";"4917";"4917";"9";"7012"
"04_06_2024";"4918";"4918";"6";"737"
"04_06_2024";"4919";"4919";"6";"9204"
"04_06_2024";"4920";"4920";"6";"3371"
"04_06_2024";"4921";"4921";"6";"3611"
"04_06_2024";"4922";"4922";"4";"1439"
"04_06_2024";"4923";"4923";"3";"8700"
"04_06_2024";"4924";"4924";"5";"3633"
"04_06_2024";"4925";"4925";"1";"9926"
"04_06_2024";"4926";"4926";"5";"8787"
"04_06_2024";"4927";"4927";"5";"2102"
"04_06_2024";"4928";"4928";"10";"2501"
"04_06_2024";"4929";"4929";"9";"9428"
"04_06_2024";"4930";"4930";"0";"8916"
"04_06_2024";"4931";"4931";"1";"72"
"04_06_2024";"4932";"4932";"4";"2828"
"04_06_2024";"4933";"4933";"5";"5050"
"04_06_2024";"4934";"4934";"4";"9614"
"04_06_2024";"4935";"4935";"3";"2903"
"04_06_2024";"4936";"4936";"5";"7350"
"04_06_2024";"4937";"4937";"8";"6805"
"04_06_2024";"4938";"4938";"0";"7401"
"04_06_2024";"4939";"4939";"6";"7438"
"04_06_2024";"4940";"4940";"4";"7625"
"04_06_2024";"4941";"4941";"10";"792"
"04_06_2024";"4942";"4942";"6";"9561"
"04_06_2024";"4943";"4943";"2";"4413"
"04_06_2024";"4944";"4944";"9";"9392"
"04_06_2024";"4945";"4945";"1";"9218"
"04_06_2024";"4946";"4946";"4";"4144"
"04_06_2024";"4947";"4947";"10";"4646"
"04_06_2024";"4948";"4948";"3";"1234"
"04_06_2024";"4949";"4949";"4";"280"
"04_06_2024";"4950";"4950";"8";"7806"
"04_06_2024";"4951";"4951";"5";"6306"
"04_06_2024";"4952";"4952";"10";"1383"
"04_06_2024";"4953";"4953";"7";"5388"
"04_06_2024";"4954";"4954";"3";"9205"
"04_06_2024";"4955";"4955";"10";"6723"
"04_06_2024";"4956";"4956";"4";"4280"
"04_06_2024";"4957";"4957";"4";"3009"
"04_06_2024";"4958";"4958";"10";"6656"
"04_06_2024";"4959";"4959";"10";"8494"
"04_06_2024";"4960";"4960";"1";"8455"
"04_06_2024";"4961";"4961";"3";"6021"
"04_06_2024";"4962";"4962";"10";"3242"
"04_06_2024";"4963";"4963";"10";"6936"
"04_06_2024";"4964";"4964";"4";"409"
"04_06_2024";"4965";"4965";"3";"8078"
"04_06_2024";"4966";"4966";"4";"4239"
"04_06_2024";"4967";"4967";"10";"4890"
"04_06_2024";"4968";"4968";"0";"66"
"04_06_2024";"4969";"4969";"4";"9793"
"04_06_2024";"4970";"4970";"2";"3864"
"04_06_2024";"4971";"4971";"7";"6240"
"04_06_2024";"4972";"4972";"2";"540"
"04_06_2024";"4973";"4973";"6";"1615"
"04_06_2024";"4974";"4974";"4";"1839"
"04_06_2024";"4975";"4975";"2";"2564"
"04_06_2024";"4976";"4976";"10";"8928"
"04_06_2024";"4977";"4977";"5";"9321"
"04_06_2024";"4978";"4978";"3";"8779"
"04_06_2024";"4979";"4979";"5";"5870"
"04_06_2024";"4980";"4980";"6";"5338"
"04_06_2024";"4981";"4981";"4";"6092"
"04_06_2024";"4982";"4982";"6";"4187"
"04_06_2024";"4983";"4983";"8";"702"
"04_06_2024";"4984";"4984";"1";"2010"
"04_06_2024";"4985";"4985";"2";"8283"
"04_06_2024";"4986";"4986";"0";"9434"
"04_06_2024";"4987";"4987";"7";"5209"
"04_06_2024";"4988";"4988";"8";"260"
"04_06_2024";"4989";"4989";"4";"7135"
"04_06_2024";"4990";"4990";"9";"2117"
"04_06_2024";"4991";"4991";"2";"4660"
"04_06_2024";"4992";"4992";"9";"6381"
"04_06_2024";"4993";"4993";"6";"6471"
"04_06_2024";"4994";"4994";"8";"8160"
"04_06_2024";"4995";"4995";"5";"2838"
"04_06_2024";"4996";"4996";"9";"2642"
"04_06_2024";"4997";"4997";"1";"9973"
"04_06_2024";"4998";"4998";"10";"6833"
"04_06_2024";"4999";"4999";"5";"6921"
"04_06_2024";"5000";"5000";"1";"4150"
"04_06_2024";"5001";"5001";"5";"7741"
"04_06_2024";"5002";"5002";"5";"7851"
"04_06_2024";"5003";"5003";"1";"5225"
"04_06_2024";"5004";"5004";"5";"4685"
"04_06_2024";"5005";"5005";"7";"2456"
"04_06_2024";"5006";"5006";"8";"874"
"04_06_2024";"5007";"5007";"10";"8403"
"04_06_2024";"5008";"5008";"8";"885"
"04_06_2024";"5009";"5009";"6";"9170"
"04_06_2024";"5010";"5010";"10";"420"
"04_06_2024";"5011";"5011";"1";"9456"
"04_06_2024";"5012";"5012";"8";"7720"
"04_06_2024";"5013";"5013";"0";"3947"
"04_06_2024";"5014";"5014";"5";"8935"
"04_06_2024";"5015";"5015";"0";"5478"
"04_06_2024";"5016";"5016";"3";"7118"
"04_06_2024";"5017";"5017";"10";"3696"
"04_06_2024";"5018";"5018";"4";"4405"
"04_06_2024";"5019";"5019";"4";"7742"
"04_06_2024";"5020";"5020";"3";"1041"
"04_06_2024";"5021";"5021";"0";"396"
"04_06_2024";"5022";"5022";"2";"1731"
"04_06_2024";"5023";"5023";"2";"1676"
"04_06_2024";"5024";"5024";"2";"2755"
"04_06_2024";"5025";"5025";"9";"261"
"04_06_2024";"5026";"5026";"5";"8960"
"04_06_2024";"5027";"5027";"4";"5539"
"04_06_2024";"5028";"5028";"9";"9383"
"04_06_2024";"5029";"5029";"5";"4774"
"04_06_2024";"5030";"5030";"2";"2303"
"04_06_2024";"5031";"5031";"7";"7867"
"04_06_2024";"5032";"5032";"3";"7160"
"04_06_2024";"5033";"5033";"6";"2253"
"04_06_2024";"5034";"5034";"0";"3852"
"04_06_2024";"5035";"5035";"3";"5576"
"04_06_2024";"5036";"5036";"3";"8963"
"04_06_2024";"5037";"5037";"8";"7540"
"04_06_2024";"5038";"5038";"3";"8316"
"04_06_2024";"5039";"5039";"0";"214"
"04_06_2024";"5040";"5040";"8";"953"
"04_06_2024";"5041";"5041";"3";"6380"
"04_06_2024";"5042";"5042";"5";"3715"
"04_06_2024";"5043";"5043";"10";"5216"
"04_06_2024";"5044";"5044";"8";"5026"
"04_06_2024";"5045";"5045";"8";"5186"
"04_06_2024";"5046";"5046";"0";"3646"
"04_06_2024";"5047";"5047";"7";"924"
"04_06_2024";"5048";"5048";"2";"9"
"04_06_2024";"5049";"5049";"1";"9655"
"04_06_2024";"5050";"5050";"9";"2"
"04_06_2024";"5051";"5051";"4";"8010"
"04_06_2024";"5052";"5052";"1";"409"
"04_06_2024";"5053";"5053";"4";"7729"
"04_06_2024";"5054";"5054";"7";"1520"
"04_06_2024";"5055";"5055";"5";"4828"
"04_06_2024";"5056";"5056";"1";"778"
"04_06_2024";"5057";"5057";"1";"1719"
"04_06_2024";"5058";"5058";"1";"490"
"04_06_2024";"5059";"5059";"2";"8840"
"04_06_2024";"5060";"5060";"9";"1406"
"04_06_2024";"5061";"5061";"1";"4874"
"04_06_2024";"5062";"5062";"7";"4627"
"04_06_2024";"5063";"5063";"1";"5059"
"04_06_2024";"5064";"5064";"0";"1213"
"04_06_2024";"5065";"5065";"7";"525"
"04_06_2024";"5066";"5066";"3";"3944"
"04_06_2024";"5067";"5067";"10";"1711"
"04_06_2024";"5068";"5068";"8";"9009"
"04_06_2024";"5069";"5069";"9";"7516"
"04_06_2024";"5070";"5070";"7";"1634"
"04_06_2024";"5071";"5071";"0";"5091"
"04_06_2024";"5072";"5072";"8";"4353"
"04_06_2024";"5073";"5073";"0";"4755"
"04_06_2024";"5074";"5074";"6";"9321"
"04_06_2024";"5075";"5075";"3";"5008"
"04_06_2024";"5076";"5076";"7";"1789"
"04_06_2024";"5077";"5077";"9";"3905"
"04_06_2024";"5078";"5078";"4";"5589"
"04_06_2024";"5079";"5079";"9";"8297"
"04_06_2024";"5080";"5080";"9";"1844"
"04_06_2024";"5081";"5081";"8";"1978"
"04_06_2024";"5082";"5082";"1";"5801"
"04_06_2024";"5083";"5083";"7";"6560"
"04_06_2024";"5084";"5084";"5";"5956"
"04_06_2024";"5085";"5085";"9";"1807"
"04_06_2024";"5086";"5086";"6";"9557"
"04_06_2024";"5087";"5087";"8";"8676"
"04_06_2024";"5088";"5088";"8";"2930"
"04_06_2024";"5089";"5089";"10";"8232"
"04_06_2024";"5090";"5090";"7";"4827"
"04_06_2024";"5091";"5091";"9";"3313"
"04_06_2024";"5092";"5092";"7";"393"
"04_06_2024";"5093";"5093";"10";"4933"
"04_06_2024";"5094";"5094";"8";"2442"
"04_06_2024";"5095";"5095";"2";"6843"
"04_06_2024";"5096";"5096";"10";"1275"
"04_06_2024";"5097";"5097";"7";"5516"
"04_06_2024";"5098";"5098";"10";"4389"
"04_06_2024";"5099";"5099";"4";"1886"
"04_06_2024";"5100";"5100";"8";"3158"
"04_06_2024";"5101";"5101";"1";"5863"
"04_06_2024";"5102";"5102";"3";"5944"
"04_06_2024";"5103";"5103";"5";"498"
"04_06_2024";"5104";"5104";"0";"2684"
"04_06_2024";"5105";"5105";"7";"5830"
"04_06_2024";"5106";"5106";"8";"4694"
"04_06_2024";"5107";"5107";"8";"7434"
"04_06_2024";"5108";"5108";"8";"6117"
"04_06_2024";"5109";"5109";"1";"80"
"04_06_2024";"5110";"5110";"6";"8648"
"04_06_2024";"5111";"5111";"5";"5464"
"04_06_2024";"5112";"5112";"8";"2578"
"04_06_2024";"5113";"5113";"2";"6417"
"04_06_2024";"5114";"5114";"6";"8324"
"04_06_2024";"5115";"5115";"0";"7995"
"04_06_2024";"5116";"5116";"10";"9441"
"04_06_2024";"5117";"5117";"7";"773"
"04_06_2024";"5118";"5118";"1";"4554"
"04_06_2024";"5119";"5119";"3";"5572"
"04_06_2024";"5120";"5120";"4";"4447"
"04_06_2024";"5121";"5121";"3";"9955"
"04_06_2024";"5122";"5122";"8";"9331"
"04_06_2024";"5123";"5123";"8";"6189"
"04_06_2024";"5124";"5124";"10";"195"
"04_06_2024";"5125";"5125";"1";"8909"
"04_06_2024";"5126";"5126";"5";"615"
"04_06_2024";"5127";"5127";"6";"6282"
"04_06_2024";"5128";"5128";"3";"2745"
"04_06_2024";"5129";"5129";"1";"4880"
"04_06_2024";"5130";"5130";"4";"636"
"04_06_2024";"5131";"5131";"4";"9957"
"04_06_2024";"5132";"5132";"10";"5754"
"04_06_2024";"5133";"5133";"8";"8749"
"04_06_2024";"5134";"5134";"10";"6155"
"04_06_2024";"5135";"5135";"5";"3376"
"04_06_2024";"5136";"5136";"3";"6734"
"04_06_2024";"5137";"5137";"1";"8708"
"04_06_2024";"5138";"5138";"10";"2067"
"04_06_2024";"5139";"5139";"0";"4444"
"04_06_2024";"5140";"5140";"0";"7176"
"04_06_2024";"5141";"5141";"3";"2510"
"04_06_2024";"5142";"5142";"2";"1310"
"04_06_2024";"5143";"5143";"8";"235"
"04_06_2024";"5144";"5144";"1";"3680"
"04_06_2024";"5145";"5145";"8";"5909"
"04_06_2024";"5146";"5146";"1";"5903"
"04_06_2024";"5147";"5147";"2";"5888"
"04_06_2024";"5148";"5148";"4";"3557"
"04_06_2024";"5149";"5149";"3";"6250"
"04_06_2024";"5150";"5150";"10";"8448"
"04_06_2024";"5151";"5151";"7";"2192"
"04_06_2024";"5152";"5152";"6";"5030"
"04_06_2024";"5153";"5153";"3";"4707"
"04_06_2024";"5154";"5154";"9";"751"
"04_06_2024";"5155";"5155";"7";"8055"
"04_06_2024";"5156";"5156";"8";"2534"
"04_06_2024";"5157";"5157";"2";"8657"
"04_06_2024";"5158";"5158";"5";"8705"
"04_06_2024";"5159";"5159";"9";"8599"
"04_06_2024";"5160";"5160";"10";"5950"
"04_06_2024";"5161";"5161";"1";"702"
"04_06_2024";"5162";"5162";"5";"7836"
"04_06_2024";"5163";"5163";"7";"6847"
"04_06_2024";"5164";"5164";"7";"9937"
"04_06_2024";"5165";"5165";"5";"8705"
"04_06_2024";"5166";"5166";"6";"8758"
"04_06_2024";"5167";"5167";"4";"1362"
"04_06_2024";"5168";"5168";"8";"2159"
"04_06_2024";"5169";"5169";"2";"7793"
"04_06_2024";"5170";"5170";"0";"4643"
"04_06_2024";"5171";"5171";"3";"2895"
"04_06_2024";"5172";"5172";"2";"1953"
"04_06_2024";"5173";"5173";"1";"6964"
"04_06_2024";"5174";"5174";"0";"3500"
"04_06_2024";"5175";"5175";"1";"8493"
"04_06_2024";"5176";"5176";"5";"6497"
"04_06_2024";"5177";"5177";"7";"1700"
"04_06_2024";"5178";"5178";"3";"7667"
"04_06_2024";"5179";"5179";"1";"8961"
"04_06_2024";"5180";"5180";"0";"5290"
"04_06_2024";"5181";"5181";"3";"5553"
"04_06_2024";"5182";"5182";"10";"6195"
"04_06_2024";"5183";"5183";"0";"2199"
"04_06_2024";"5184";"5184";"4";"9127"
"04_06_2024";"5185";"5185";"1";"6119"
"04_06_2024";"5186";"5186";"4";"2065"
"04_06_2024";"5187";"5187";"6";"7995"
"04_06_2024";"5188";"5188";"6";"3374"
"04_06_2024";"5189";"5189";"10";"1987"
"04_06_2024";"5190";"5190";"8";"9369"
"04_06_2024";"5191";"5191";"7";"6411"
"04_06_2024";"5192";"5192";"7";"3020"
"04_06_2024";"5193";"5193";"4";"9539"
"04_06_2024";"5194";"5194";"6";"1488"
"04_06_2024";"5195";"5195";"9";"9878"
"04_06_2024";"5196";"5196";"8";"7107"
"04_06_2024";"5197";"5197";"5";"3822"
"04_06_2024";"5198";"5198";"5";"9265"
"04_06_2024";"5199";"5199";"7";"4682"
"04_06_2024";"5200";"5200";"0";"5096"
"04_06_2024";"5201";"5201";"2";"6603"
"04_06_2024";"5202";"5202";"10";"1069"
"04_06_2024";"5203";"5203";"1";"3110"
"04_06_2024";"5204";"5204";"0";"3978"
"04_06_2024";"5205";"5205";"8";"3648"
"04_06_2024";"5206";"5206";"10";"2253"
"04_06_2024";"5207";"5207";"1";"381"
"04_06_2024";"5208";"5208";"0";"3518"
"04_06_2024";"5209";"5209";"1";"12"
"04_06_2024";"5210";"5210";"7";"814"
"04_06_2024";"5211";"5211";"1";"8494"
"04_06_2024";"5212";"5212";"9";"4546"
"04_06_2024";"5213";"5213";"7";"2008"
"04_06_2024";"5214";"5214";"8";"4502"
"04_06_2024";"5215";"5215";"6";"6391"
"04_06_2024";"5216";"5216";"9";"8353"
"04_06_2024";"5217";"5217";"8";"8785"
"04_06_2024";"5218";"5218";"7";"7516"
"04_06_2024";"5219";"5219";"10";"3884"
"04_06_2024";"5220";"5220";"6";"3211"
"04_06_2024";"5221";"5221";"9";"1964"
"04_06_2024";"5222";"5222";"5";"1817"
"04_06_2024";"5223";"5223";"4";"7575"
"04_06_2024";"5224";"5224";"6";"9250"
"04_06_2024";"5225";"5225";"0";"1572"
"04_06_2024";"5226";"5226";"0";"845"
"04_06_2024";"5227";"5227";"8";"8245"
"04_06_2024";"5228";"5228";"8";"8103"
"04_06_2024";"5229";"5229";"8";"3200"
"04_06_2024";"5230";"5230";"6";"8160"
"04_06_2024";"5231";"5231";"6";"8922"
"04_06_2024";"5232";"5232";"0";"7240"
"04_06_2024";"5233";"5233";"4";"3952"
"04_06_2024";"5234";"5234";"1";"626"
"04_06_2024";"5235";"5235";"4";"5788"
"04_06_2024";"5236";"5236";"10";"9938"
"04_06_2024";"5237";"5237";"1";"6617"
"04_06_2024";"5238";"5238";"7";"419"
"04_06_2024";"5239";"5239";"6";"9157"
"04_06_2024";"5240";"5240";"6";"1383"
"04_06_2024";"5241";"5241";"1";"6183"
"04_06_2024";"5242";"5242";"9";"4877"
"04_06_2024";"5243";"5243";"1";"1562"
"04_06_2024";"5244";"5244";"6";"386"
"04_06_2024";"5245";"5245";"2";"3977"
"04_06_2024";"5246";"5246";"10";"1548"
"04_06_2024";"5247";"5247";"2";"4609"
"04_06_2024";"5248";"5248";"7";"9234"
"04_06_2024";"5249";"5249";"5";"3782"
"04_06_2024";"5250";"5250";"7";"8153"
"04_06_2024";"5251";"5251";"7";"7333"
"04_06_2024";"5252";"5252";"9";"7835"
"04_06_2024";"5253";"5253";"9";"4019"
"04_06_2024";"5254";"5254";"0";"5402"
"04_06_2024";"5255";"5255";"0";"9958"
"04_06_2024";"5256";"5256";"4";"4949"
"04_06_2024";"5257";"5257";"4";"4310"
"04_06_2024";"5258";"5258";"7";"767"
"04_06_2024";"5259";"5259";"8";"9953"
"04_06_2024";"5260";"5260";"6";"8070"
"04_06_2024";"5261";"5261";"4";"4759"
"04_06_2024";"5262";"5262";"8";"2971"
"04_06_2024";"5263";"5263";"1";"8156"
"04_06_2024";"5264";"5264";"8";"9536"
"04_06_2024";"5265";"5265";"2";"8774"
"04_06_2024";"5266";"5266";"0";"9762"
"04_06_2024";"5267";"5267";"6";"6523"
"04_06_2024";"5268";"5268";"9";"7980"
"04_06_2024";"5269";"5269";"4";"2017"
"04_06_2024";"5270";"5270";"3";"4683"
"04_06_2024";"5271";"5271";"8";"7120"
"04_06_2024";"5272";"5272";"0";"4389"
"04_06_2024";"5273";"5273";"1";"7601"
"04_06_2024";"5274";"5274";"10";"3596"
"04_06_2024";"5275";"5275";"2";"7564"
"04_06_2024";"5276";"5276";"9";"2274"
"04_06_2024";"5277";"5277";"5";"2336"
"04_06_2024";"5278";"5278";"4";"1426"
"04_06_2024";"5279";"5279";"2";"8612"
"04_06_2024";"5280";"5280";"5";"7503"
