"name";"price";"manafacture_ID"
"5077";"788";"5077"
"5078";"812";"5078"
"5079";"411";"5079"
"5080";"685";"5080"
"5081";"947";"5081"
"5082";"271";"5082"
"5083";"1751";"5083"
"5084";"1832";"5084"
"5085";"290";"5085"
"5086";"1958";"5086"
"5087";"428";"5087"
"5088";"1148";"5088"
"5089";"320";"5089"
"5090";"927";"5090"
"5091";"133";"5091"
"5092";"1172";"5092"
"5093";"1428";"5093"
"5094";"336";"5094"
"5095";"1747";"5095"
"5096";"810";"5096"
"5097";"1714";"5097"
"5098";"33";"5098"
"5099";"524";"5099"
"5100";"219";"5100"
"5101";"542";"5101"
"5102";"1160";"5102"
"5103";"1110";"5103"
"5104";"582";"5104"
"5105";"1529";"5105"
"5106";"522";"5106"
"5107";"1453";"5107"
"5108";"1729";"5108"
"5109";"370";"5109"
"5110";"1095";"5110"
"5111";"8";"5111"
"5112";"1940";"5112"
"5113";"1269";"5113"
"5114";"1440";"5114"
"5115";"1115";"5115"
"5116";"815";"5116"
"5117";"794";"5117"
"5118";"332";"5118"
"5119";"177";"5119"
"5120";"491";"5120"
"5121";"701";"5121"
"5122";"695";"5122"
"5123";"1979";"5123"
"5124";"1296";"5124"
"5125";"1497";"5125"
"5126";"439";"5126"
"5127";"469";"5127"
"5128";"610";"5128"
"5129";"1480";"5129"
"5130";"1426";"5130"
"5131";"605";"5131"
"5132";"482";"5132"
"5133";"3";"5133"
"5134";"686";"5134"
"5135";"689";"5135"
"5136";"174";"5136"
"5137";"1566";"5137"
"5138";"1345";"5138"
"5139";"1777";"5139"
"5140";"352";"5140"
"5141";"1750";"5141"
"5142";"866";"5142"
"5143";"250";"5143"
"5144";"135";"5144"
"5145";"1322";"5145"
"5146";"469";"5146"
"5147";"681";"5147"
"5148";"1293";"5148"
"5149";"1512";"5149"
"5150";"450";"5150"
"5151";"1635";"5151"
"5152";"32";"5152"
"5153";"960";"5153"
"5154";"1536";"5154"
"5155";"44";"5155"
"5156";"268";"5156"
"5157";"1656";"5157"
"5158";"1026";"5158"
"5159";"1521";"5159"
"5160";"83";"5160"
"5161";"884";"5161"
"5162";"424";"5162"
"5163";"389";"5163"
"5164";"1298";"5164"
"5165";"1541";"5165"
"5166";"1435";"5166"
"5167";"1821";"5167"
"5168";"439";"5168"
"5169";"1756";"5169"
"5170";"713";"5170"
"5171";"1106";"5171"
"5172";"230";"5172"
"5173";"36";"5173"
"5174";"1490";"5174"
"5175";"747";"5175"
"5176";"1856";"5176"
"5177";"1773";"5177"
"5178";"1252";"5178"
"5179";"1858";"5179"
"5180";"1974";"5180"
"5181";"1250";"5181"
"5182";"838";"5182"
"5183";"1571";"5183"
"5184";"1318";"5184"
"5185";"151";"5185"
"5186";"65";"5186"
"5187";"681";"5187"
"5188";"1912";"5188"
"5189";"412";"5189"
"5190";"212";"5190"
"5191";"868";"5191"
"5192";"1386";"5192"
"5193";"312";"5193"
"5194";"312";"5194"
"5195";"1144";"5195"
"5196";"959";"5196"
"5197";"975";"5197"
"5198";"513";"5198"
"5199";"254";"5199"
"5200";"185";"5200"
"5201";"1777";"5201"
"5202";"1734";"5202"
"5203";"1652";"5203"
"5204";"1606";"5204"
"5205";"1080";"5205"
"5206";"1403";"5206"
"5207";"357";"5207"
"5208";"663";"5208"
"5209";"634";"5209"
"5210";"894";"5210"
"5211";"840";"5211"
"5212";"1576";"5212"
"5213";"524";"5213"
"5214";"202";"5214"
"5215";"1113";"5215"
"5216";"1037";"5216"
"5217";"442";"5217"
"5218";"1236";"5218"
"5219";"654";"5219"
"5220";"250";"5220"
"5221";"144";"5221"
"5222";"1378";"5222"
"5223";"91";"5223"
"5224";"106";"5224"
"5225";"1047";"5225"
"5226";"1251";"5226"
"5227";"340";"5227"
"5228";"78";"5228"
"5229";"521";"5229"
"5230";"1276";"5230"
"5231";"1597";"5231"
"5232";"1042";"5232"
"5233";"859";"5233"
"5234";"1918";"5234"
"5235";"1729";"5235"
"5236";"1103";"5236"
"5237";"332";"5237"
"5238";"168";"5238"
"5239";"86";"5239"
"5240";"241";"5240"
"5241";"414";"5241"
"5242";"1634";"5242"
"5243";"1664";"5243"
"5244";"1525";"5244"
"5245";"1716";"5245"
"5246";"1133";"5246"
"5247";"405";"5247"
"5248";"956";"5248"
"5249";"628";"5249"
"5250";"227";"5250"
"5251";"390";"5251"
"5252";"393";"5252"
"5253";"1574";"5253"
"5254";"777";"5254"
"5255";"1659";"5255"
"5256";"1364";"5256"
"5257";"851";"5257"
"5258";"564";"5258"
"5259";"144";"5259"
"5260";"428";"5260"
"5261";"854";"5261"
"5262";"192";"5262"
"5263";"1547";"5263"
"5264";"986";"5264"
"5265";"1997";"5265"
"5266";"754";"5266"
"5267";"967";"5267"
"5268";"1024";"5268"
"5269";"837";"5269"
"5270";"1648";"5270"
"5271";"528";"5271"
"5272";"595";"5272"
"5273";"1961";"5273"
"5274";"1808";"5274"
"5275";"4";"5275"
"5276";"63";"5276"
"5277";"199";"5277"
"5278";"792";"5278"
"5279";"1905";"5279"
"5280";"550";"5280"
"5281";"198";"5281"
"5282";"298";"5282"
"5283";"1848";"5283"
"5284";"75";"5284"
"5285";"1871";"5285"
"5286";"1854";"5286"
"5287";"781";"5287"
"5288";"1837";"5288"
"5289";"779";"5289"
"5290";"1681";"5290"
"5291";"1898";"5291"
"5292";"327";"5292"
"5293";"1330";"5293"
"5294";"1871";"5294"
"5295";"1973";"5295"
"5296";"876";"5296"
"5297";"1821";"5297"
"5298";"655";"5298"
"5299";"1440";"5299"
"5300";"1615";"5300"
"5301";"1661";"5301"
"5302";"1312";"5302"
"5303";"350";"5303"
"5304";"213";"5304"
"5305";"541";"5305"
"5306";"1912";"5306"
"5307";"1443";"5307"
"5308";"425";"5308"
"5309";"1663";"5309"
"5310";"110";"5310"
"5311";"969";"5311"
"5312";"877";"5312"
"5313";"496";"5313"
"5314";"31";"5314"
"5315";"1177";"5315"
"5316";"937";"5316"
"5317";"263";"5317"
"5318";"1257";"5318"
"5319";"1701";"5319"
"5320";"1595";"5320"
"5321";"1877";"5321"
"5322";"944";"5322"
"5323";"1609";"5323"
"5324";"827";"5324"
"5325";"1180";"5325"
"5326";"59";"5326"
"5327";"103";"5327"
"5328";"1885";"5328"
"5329";"441";"5329"
"5330";"512";"5330"
"5331";"403";"5331"
"5332";"1247";"5332"
"5333";"1044";"5333"
"5334";"1807";"5334"
"5335";"1519";"5335"
"5336";"1991";"5336"
"5337";"1380";"5337"
"5338";"617";"5338"
"5339";"1503";"5339"
"5340";"150";"5340"
"5341";"1049";"5341"
"5342";"11";"5342"
"5343";"195";"5343"
"5344";"1072";"5344"
"5345";"1748";"5345"
"5346";"353";"5346"
"5347";"763";"5347"
"5348";"1881";"5348"
"5349";"1524";"5349"
"5350";"1970";"5350"
"5351";"117";"5351"
"5352";"182";"5352"
"5353";"40";"5353"
"5354";"1599";"5354"
"5355";"505";"5355"
"5356";"31";"5356"
"5357";"1717";"5357"
"5358";"70";"5358"
"5359";"1552";"5359"
"5360";"301";"5360"
"5361";"1332";"5361"
"5362";"991";"5362"
"5363";"1372";"5363"
"5364";"1115";"5364"
"5365";"1923";"5365"
"5366";"358";"5366"
"5367";"1598";"5367"
"5368";"1529";"5368"
"5369";"258";"5369"
"5370";"360";"5370"
"5371";"1030";"5371"
"5372";"1753";"5372"
"5373";"647";"5373"
"5374";"957";"5374"
"5375";"159";"5375"
"5376";"77";"5376"
"5377";"546";"5377"
"5378";"131";"5378"
"5379";"114";"5379"
"5380";"232";"5380"
"5381";"252";"5381"
"5382";"1531";"5382"
"5383";"1129";"5383"
"5384";"1645";"5384"
"5385";"321";"5385"
"5386";"1550";"5386"
"5387";"1407";"5387"
"5388";"138";"5388"
"5389";"607";"5389"
"5390";"2";"5390"
"5391";"1174";"5391"
"5392";"798";"5392"
"5393";"716";"5393"
"5394";"471";"5394"
"5395";"284";"5395"
"5396";"466";"5396"
"5397";"271";"5397"
"5398";"1710";"5398"
"5399";"250";"5399"
"5400";"49";"5400"
"5401";"1480";"5401"
"5402";"1570";"5402"
"5403";"1707";"5403"
"5404";"1383";"5404"
"5405";"616";"5405"
"5406";"1918";"5406"
"5407";"562";"5407"
"5408";"188";"5408"
"5409";"340";"5409"
"5410";"1337";"5410"
"5411";"484";"5411"
"5412";"1159";"5412"
"5413";"579";"5413"
"5414";"184";"5414"
"5415";"1056";"5415"
"5416";"1430";"5416"
"5417";"1232";"5417"
"5418";"532";"5418"
"5419";"1103";"5419"
"5420";"20";"5420"
"5421";"1020";"5421"
"5422";"328";"5422"
"5423";"863";"5423"
"5424";"107";"5424"
"5425";"1708";"5425"
"5426";"1783";"5426"
"5427";"1273";"5427"
"5428";"1750";"5428"
"5429";"544";"5429"
"5430";"138";"5430"
"5431";"1991";"5431"
"5432";"929";"5432"
"5433";"1948";"5433"
"5434";"44";"5434"
"5435";"1679";"5435"
"5436";"739";"5436"
"5437";"421";"5437"
"5438";"157";"5438"
"5439";"1388";"5439"
"5440";"946";"5440"
"5441";"1604";"5441"
"5442";"1043";"5442"
"5443";"988";"5443"
"5444";"76";"5444"
"5445";"1579";"5445"
"5446";"397";"5446"
"5447";"1451";"5447"
"5448";"1667";"5448"
"5449";"168";"5449"
"5450";"1768";"5450"
"5451";"1295";"5451"
"5452";"1768";"5452"
"5453";"249";"5453"
"5454";"1943";"5454"
"5455";"1436";"5455"
"5456";"1264";"5456"
"5457";"588";"5457"
"5458";"1036";"5458"
"5459";"1184";"5459"
"5460";"582";"5460"
"5461";"1535";"5461"
"5462";"1579";"5462"
"5463";"454";"5463"
"5464";"1448";"5464"
"5465";"1471";"5465"
"5466";"906";"5466"
"5467";"1776";"5467"
"5468";"665";"5468"
"5469";"1499";"5469"
"5470";"1007";"5470"
"5471";"765";"5471"
"5472";"597";"5472"
"5473";"1373";"5473"
"5474";"1908";"5474"
"5475";"1625";"5475"
"5476";"1884";"5476"
"5477";"1761";"5477"
"5478";"604";"5478"
"5479";"792";"5479"
"5480";"514";"5480"
"5481";"1863";"5481"
"5482";"1628";"5482"
"5483";"671";"5483"
"5484";"87";"5484"
"5485";"1324";"5485"
"5486";"1687";"5486"
"5487";"771";"5487"
"5488";"1209";"5488"
"5489";"1365";"5489"
"5490";"257";"5490"
"5491";"1012";"5491"
"5492";"1108";"5492"
"5493";"1861";"5493"
"5494";"498";"5494"
"5495";"536";"5495"
"5496";"1214";"5496"
"5497";"1789";"5497"
"5498";"1723";"5498"
"5499";"154";"5499"
"5500";"767";"5500"
"5501";"1902";"5501"
"5502";"1350";"5502"
"5503";"702";"5503"
"5504";"142";"5504"
"5505";"1367";"5505"
"5506";"1587";"5506"
"5507";"463";"5507"
"5508";"735";"5508"
"5509";"1010";"5509"
"5510";"1487";"5510"
"5511";"327";"5511"
"5512";"613";"5512"
"5513";"1269";"5513"
"5514";"600";"5514"
"5515";"1722";"5515"
"5516";"603";"5516"
"5517";"411";"5517"
"5518";"1077";"5518"
"5519";"112";"5519"
"5520";"1794";"5520"
"5521";"1581";"5521"
"5522";"296";"5522"
"5523";"1194";"5523"
"5524";"1266";"5524"
"5525";"1853";"5525"
"5526";"1876";"5526"
"5527";"902";"5527"
"5528";"972";"5528"
"5529";"1179";"5529"
"5530";"405";"5530"
"5531";"284";"5531"
"5532";"1815";"5532"
"5533";"479";"5533"
"5534";"1201";"5534"
"5535";"530";"5535"
"5536";"1226";"5536"
"5537";"1941";"5537"
"5538";"356";"5538"
"5539";"103";"5539"
"5540";"1840";"5540"
"5541";"154";"5541"
"5542";"1014";"5542"
"5543";"1337";"5543"
"5544";"1880";"5544"
"5545";"1446";"5545"
"5546";"1911";"5546"
"5547";"1461";"5547"
"5548";"355";"5548"
"5549";"808";"5549"
"5550";"1555";"5550"
"5551";"1087";"5551"
"5552";"1647";"5552"
"5553";"182";"5553"
"5554";"460";"5554"
"5555";"1325";"5555"
"5556";"1704";"5556"
"5557";"220";"5557"
"5558";"920";"5558"
"5559";"1922";"5559"
"5560";"1899";"5560"
"5561";"1679";"5561"
"5562";"746";"5562"
"5563";"117";"5563"
"5564";"1035";"5564"
"5565";"1709";"5565"
"5566";"598";"5566"
"5567";"438";"5567"
"5568";"476";"5568"
"5569";"61";"5569"
"5570";"1218";"5570"
"5571";"984";"5571"
"5572";"1341";"5572"
"5573";"1279";"5573"
"5574";"1876";"5574"
"5575";"1769";"5575"
"5576";"120";"5576"
"5577";"1778";"5577"
"5578";"1423";"5578"
"5579";"617";"5579"
"5580";"1672";"5580"
"5581";"835";"5581"
"5582";"526";"5582"
"5583";"150";"5583"
"5584";"970";"5584"
"5585";"1238";"5585"
"5586";"1271";"5586"
"5587";"1933";"5587"
"5588";"87";"5588"
"5589";"1218";"5589"
"5590";"1771";"5590"
"5591";"1678";"5591"
"5592";"450";"5592"
"5593";"1770";"5593"
"5594";"1513";"5594"
"5595";"141";"5595"
"5596";"1321";"5596"
"5597";"1632";"5597"
"5598";"696";"5598"
"5599";"29";"5599"
"5600";"779";"5600"
"5601";"824";"5601"
"5602";"1735";"5602"
"5603";"59";"5603"
"5604";"1752";"5604"
"5605";"128";"5605"
"5606";"1762";"5606"
"5607";"1584";"5607"
"5608";"1295";"5608"
"5609";"344";"5609"
"5610";"280";"5610"
"5611";"453";"5611"
"5612";"842";"5612"
"5613";"230";"5613"
"5614";"845";"5614"
"5615";"974";"5615"
"5616";"986";"5616"
"5617";"1136";"5617"
"5618";"1730";"5618"
"5619";"1370";"5619"
"5620";"1186";"5620"
"5621";"132";"5621"
"5622";"634";"5622"
"5623";"1901";"5623"
"5624";"1349";"5624"
"5625";"696";"5625"
"5626";"1078";"5626"
"5627";"562";"5627"
"5628";"1156";"5628"
"5629";"1287";"5629"
"5630";"956";"5630"
"5631";"204";"5631"
"5632";"1955";"5632"
"5633";"1942";"5633"
"5634";"689";"5634"
"5635";"876";"5635"
"5636";"1406";"5636"
"5637";"686";"5637"
"5638";"1512";"5638"
"5639";"1813";"5639"
"5640";"52";"5640"
"5641";"972";"5641"
"5642";"1994";"5642"
"5643";"1997";"5643"
"5644";"136";"5644"
"5645";"1249";"5645"
"5646";"535";"5646"
"5647";"1512";"5647"
"5648";"1043";"5648"
"5649";"246";"5649"
"5650";"901";"5650"
"5651";"1569";"5651"
"5652";"1467";"5652"
"5653";"628";"5653"
"5654";"1090";"5654"
"5655";"1409";"5655"
"5656";"1345";"5656"
"5657";"1587";"5657"
"5658";"1532";"5658"
"5659";"774";"5659"
"5660";"1389";"5660"
"5661";"354";"5661"
"5662";"1877";"5662"
"5663";"23";"5663"
"5664";"1223";"5664"
"5665";"1735";"5665"
"5666";"1640";"5666"
"5667";"953";"5667"
"5668";"253";"5668"
"5669";"1910";"5669"
"5670";"527";"5670"
"5671";"1240";"5671"
"5672";"1551";"5672"
"5673";"1779";"5673"
"5674";"1476";"5674"
"5675";"1973";"5675"
"5676";"899";"5676"
"5677";"871";"5677"
"5678";"1539";"5678"
"5679";"1280";"5679"
"5680";"1309";"5680"
"5681";"1077";"5681"
"5682";"934";"5682"
"5683";"1793";"5683"
"5684";"1257";"5684"
"5685";"866";"5685"
"5686";"1057";"5686"
"5687";"690";"5687"
"5688";"162";"5688"
"5689";"1838";"5689"
"5690";"62";"5690"
"5691";"1007";"5691"
"5692";"525";"5692"
"5693";"105";"5693"
"5694";"1136";"5694"
"5695";"684";"5695"
"5696";"1175";"5696"
"5697";"1040";"5697"
"5698";"1508";"5698"
"5699";"877";"5699"
"5700";"1140";"5700"
"5701";"793";"5701"
"5702";"1067";"5702"
"5703";"630";"5703"
"5704";"1285";"5704"
"5705";"1611";"5705"
"5706";"1259";"5706"
"5707";"927";"5707"
"5708";"500";"5708"
"5709";"1020";"5709"
"5710";"51";"5710"
"5711";"1307";"5711"
"5712";"462";"5712"
"5713";"1259";"5713"
"5714";"1412";"5714"
"5715";"1770";"5715"
"5716";"1024";"5716"
"5717";"965";"5717"
"5718";"1192";"5718"
"5719";"561";"5719"
"5720";"717";"5720"
"5721";"1625";"5721"
"5722";"739";"5722"
"5723";"1431";"5723"
"5724";"1507";"5724"
"5725";"640";"5725"
"5726";"1820";"5726"
"5727";"1942";"5727"
"5728";"524";"5728"
"5729";"383";"5729"
"5730";"11";"5730"
"5731";"220";"5731"
"5732";"1585";"5732"
"5733";"962";"5733"
"5734";"381";"5734"
"5735";"760";"5735"
"5736";"1419";"5736"
"5737";"1763";"5737"
"5738";"162";"5738"
"5739";"92";"5739"
"5740";"44";"5740"
"5741";"897";"5741"
"5742";"1638";"5742"
"5743";"1446";"5743"
"5744";"1809";"5744"
"5745";"597";"5745"
"5746";"192";"5746"
"5747";"1924";"5747"
"5748";"1808";"5748"
"5749";"219";"5749"
"5750";"458";"5750"
"5751";"1331";"5751"
"5752";"1389";"5752"
"5753";"1972";"5753"
"5754";"1767";"5754"
"5755";"852";"5755"
"5756";"1975";"5756"
"5757";"648";"5757"
"5758";"812";"5758"
"5759";"1989";"5759"
"5760";"819";"5760"
"5761";"972";"5761"
"5762";"196";"5762"
"5763";"541";"5763"
"5764";"798";"5764"
"5765";"1911";"5765"
"5766";"224";"5766"
"5767";"1062";"5767"
"5768";"167";"5768"
"5769";"1995";"5769"
"5770";"1518";"5770"
"5771";"1544";"5771"
"5772";"1506";"5772"
"5773";"69";"5773"
"5774";"1460";"5774"
"5775";"1200";"5775"
"5776";"876";"5776"
"5777";"1129";"5777"
"5778";"1183";"5778"
"5779";"1607";"5779"
"5780";"1040";"5780"
"5781";"561";"5781"
"5782";"485";"5782"
"5783";"260";"5783"
"5784";"333";"5784"
"5785";"1872";"5785"
"5786";"1823";"5786"
"5787";"376";"5787"
"5788";"479";"5788"
"5789";"1130";"5789"
"5790";"1989";"5790"
"5791";"1521";"5791"
"5792";"166";"5792"
"5793";"90";"5793"
"5794";"384";"5794"
"5795";"297";"5795"
"5796";"401";"5796"
"5797";"1367";"5797"
"5798";"873";"5798"
"5799";"264";"5799"
"5800";"811";"5800"
"5801";"158";"5801"
"5802";"896";"5802"
"5803";"444";"5803"
"5804";"102";"5804"
"5805";"470";"5805"
"5806";"533";"5806"
"5807";"1872";"5807"
"5808";"25";"5808"
"5809";"1867";"5809"
"5810";"1893";"5810"
"5811";"1325";"5811"
"5812";"961";"5812"
"5813";"1614";"5813"
"5814";"712";"5814"
"5815";"1099";"5815"
"5816";"1898";"5816"
"5817";"652";"5817"
"5818";"1645";"5818"
"5819";"986";"5819"
"5820";"1783";"5820"
"5821";"331";"5821"
"5822";"847";"5822"
"5823";"1174";"5823"
"5824";"1630";"5824"
"5825";"316";"5825"
"5826";"360";"5826"
"5827";"1144";"5827"
"5828";"1205";"5828"
"5829";"130";"5829"
"5830";"1410";"5830"
"5831";"1620";"5831"
"5832";"328";"5832"
"5833";"109";"5833"
"5834";"1794";"5834"
"5835";"1731";"5835"
"5836";"322";"5836"
"5837";"1036";"5837"
"5838";"614";"5838"
"5839";"854";"5839"
"5840";"1331";"5840"
"5841";"1908";"5841"
"5842";"875";"5842"
"5843";"244";"5843"
"5844";"649";"5844"
"5845";"1722";"5845"
"5846";"1034";"5846"
"5847";"1768";"5847"
"5848";"1331";"5848"
"5849";"1239";"5849"
"5850";"566";"5850"
"5851";"946";"5851"
"5852";"638";"5852"
"5853";"569";"5853"
"5854";"1775";"5854"
"5855";"1552";"5855"
"5856";"914";"5856"
"5857";"1653";"5857"
"5858";"1789";"5858"
"5859";"715";"5859"
"5860";"195";"5860"
"5861";"1764";"5861"
"5862";"1964";"5862"
"5863";"1290";"5863"
"5864";"1472";"5864"
"5865";"1839";"5865"
"5866";"346";"5866"
"5867";"606";"5867"
"5868";"1611";"5868"
"5869";"806";"5869"
"5870";"444";"5870"
"5871";"1010";"5871"
"5872";"799";"5872"
"5873";"954";"5873"
"5874";"1074";"5874"
"5875";"1459";"5875"
"5876";"1308";"5876"
"5877";"705";"5877"
"5878";"1086";"5878"
"5879";"63";"5879"
"5880";"1094";"5880"
"5881";"1406";"5881"
"5882";"1900";"5882"
"5883";"735";"5883"
"5884";"350";"5884"
"5885";"1208";"5885"
"5886";"242";"5886"
"5887";"466";"5887"
"5888";"1821";"5888"
"5889";"1752";"5889"
"5890";"1302";"5890"
"5891";"1436";"5891"
"5892";"98";"5892"
"5893";"172";"5893"
"5894";"1460";"5894"
"5895";"178";"5895"
"5896";"414";"5896"
"5897";"1868";"5897"
"5898";"543";"5898"
"5899";"705";"5899"
"5900";"1512";"5900"
"5901";"333";"5901"
"5902";"1834";"5902"
"5903";"720";"5903"
"5904";"1471";"5904"
"5905";"1439";"5905"
"5906";"32";"5906"
"5907";"425";"5907"
"5908";"323";"5908"
"5909";"10";"5909"
"5910";"369";"5910"
"5911";"1366";"5911"
"5912";"320";"5912"
"5913";"213";"5913"
"5914";"809";"5914"
"5915";"1284";"5915"
"5916";"1187";"5916"
"5917";"271";"5917"
"5918";"808";"5918"
"5919";"507";"5919"
"5920";"1008";"5920"
"5921";"1009";"5921"
"5922";"1314";"5922"
"5923";"793";"5923"
"5924";"1723";"5924"
"5925";"11";"5925"
"5926";"1612";"5926"
"5927";"1627";"5927"
"5928";"1216";"5928"
"5929";"959";"5929"
"5930";"203";"5930"
"5931";"510";"5931"
"5932";"347";"5932"
"5933";"46";"5933"
"5934";"817";"5934"
"5935";"1595";"5935"
"5936";"856";"5936"
"5937";"441";"5937"
"5938";"910";"5938"
"5939";"1144";"5939"
"5940";"684";"5940"
"5941";"1862";"5941"
"5942";"456";"5942"
"5943";"488";"5943"
"5944";"1733";"5944"
"5945";"1951";"5945"
"5946";"1572";"5946"
"5947";"371";"5947"
"5948";"1122";"5948"
"5949";"1501";"5949"
"5950";"815";"5950"
"5951";"1851";"5951"
"5952";"284";"5952"
"5953";"19";"5953"
"5954";"1609";"5954"
"5955";"708";"5955"
"5956";"559";"5956"
"5957";"1942";"5957"
"5958";"967";"5958"
"5959";"778";"5959"
"5960";"649";"5960"
"5961";"126";"5961"
"5962";"1243";"5962"
"5963";"419";"5963"
"5964";"1904";"5964"
"5965";"281";"5965"
"5966";"260";"5966"
"5967";"245";"5967"
"5968";"1923";"5968"
"5969";"853";"5969"
"5970";"1765";"5970"
"5971";"238";"5971"
"5972";"971";"5972"
"5973";"876";"5973"
"5974";"216";"5974"
"5975";"1220";"5975"
"5976";"1338";"5976"
"5977";"1757";"5977"
"5978";"1422";"5978"
"5979";"1409";"5979"
"5980";"1204";"5980"
"5981";"1933";"5981"
"5982";"958";"5982"
"5983";"1044";"5983"
"5984";"321";"5984"
"5985";"445";"5985"
"5986";"287";"5986"
"5987";"1104";"5987"
"5988";"256";"5988"
"5989";"1413";"5989"
"5990";"805";"5990"
"5991";"328";"5991"
"5992";"1444";"5992"
"5993";"755";"5993"
"5994";"1411";"5994"
"5995";"1473";"5995"
"5996";"1301";"5996"
"5997";"377";"5997"
"5998";"1187";"5998"
"5999";"248";"5999"
"6000";"1548";"6000"
"6001";"1558";"6001"
"6002";"300";"6002"
"6003";"1117";"6003"
"6004";"126";"6004"
"6005";"693";"6005"
"6006";"950";"6006"
"6007";"535";"6007"
"6008";"1015";"6008"
"6009";"358";"6009"
"6010";"1801";"6010"
"6011";"1079";"6011"
"6012";"748";"6012"
"6013";"1260";"6013"
"6014";"449";"6014"
"6015";"100";"6015"
"6016";"549";"6016"
"6017";"1887";"6017"
"6018";"230";"6018"
"6019";"86";"6019"
"6020";"564";"6020"
"6021";"395";"6021"
"6022";"243";"6022"
"6023";"369";"6023"
"6024";"29";"6024"
"6025";"202";"6025"
"6026";"16";"6026"
"6027";"607";"6027"
"6028";"525";"6028"
"6029";"554";"6029"
"6030";"436";"6030"
"6031";"1854";"6031"
"6032";"1622";"6032"
"6033";"1327";"6033"
"6034";"152";"6034"
"6035";"936";"6035"
"6036";"465";"6036"
"6037";"1787";"6037"
"6038";"747";"6038"
"6039";"1190";"6039"
"6040";"1333";"6040"
"6041";"1004";"6041"
"6042";"419";"6042"
"6043";"841";"6043"
"6044";"842";"6044"
"6045";"857";"6045"
"6046";"848";"6046"
"6047";"1422";"6047"
"6048";"384";"6048"
"6049";"357";"6049"
"6050";"41";"6050"
"6051";"1504";"6051"
"6052";"722";"6052"
"6053";"1187";"6053"
"6054";"1377";"6054"
"6055";"567";"6055"
"6056";"1943";"6056"
"6057";"760";"6057"
"6058";"580";"6058"
"6059";"1090";"6059"
"6060";"420";"6060"
"6061";"1164";"6061"
"6062";"1010";"6062"
"6063";"755";"6063"
"6064";"1635";"6064"
"6065";"801";"6065"
"6066";"327";"6066"
"6067";"398";"6067"
"6068";"1427";"6068"
"6069";"696";"6069"
"6070";"45";"6070"
"6071";"635";"6071"
"6072";"59";"6072"
"6073";"987";"6073"
"6074";"316";"6074"
"6075";"1242";"6075"
"6076";"1051";"6076"
"6077";"1430";"6077"
"6078";"610";"6078"
"6079";"143";"6079"
"6080";"900";"6080"
"6081";"579";"6081"
"6082";"522";"6082"
"6083";"1154";"6083"
"6084";"1740";"6084"
"6085";"709";"6085"
"6086";"1584";"6086"
"6087";"1632";"6087"
"6088";"953";"6088"
"6089";"1387";"6089"
"6090";"597";"6090"
"6091";"1395";"6091"
"6092";"164";"6092"
"6093";"719";"6093"
"6094";"1623";"6094"
"6095";"1079";"6095"
"6096";"203";"6096"
"6097";"1294";"6097"
"6098";"1925";"6098"
"6099";"1252";"6099"
"6100";"113";"6100"
"6101";"1038";"6101"
"6102";"1413";"6102"
"6103";"1990";"6103"
"6104";"388";"6104"
"6105";"1447";"6105"
"6106";"1775";"6106"
"6107";"669";"6107"
"6108";"1174";"6108"
"6109";"436";"6109"
"6110";"70";"6110"
"6111";"1893";"6111"
"6112";"504";"6112"
"6113";"1187";"6113"
"6114";"380";"6114"
"6115";"169";"6115"
"6116";"1042";"6116"
"6117";"425";"6117"
"6118";"1038";"6118"
"6119";"300";"6119"
"6120";"246";"6120"
"6121";"1261";"6121"
"6122";"1773";"6122"
"6123";"1770";"6123"
"6124";"1063";"6124"
"6125";"754";"6125"
"6126";"328";"6126"
"6127";"564";"6127"
"6128";"1268";"6128"
"6129";"1410";"6129"
"6130";"1510";"6130"
"6131";"1502";"6131"
"6132";"137";"6132"
"6133";"1296";"6133"
"6134";"355";"6134"
"6135";"1394";"6135"
"6136";"1102";"6136"
"6137";"1021";"6137"
"6138";"1992";"6138"
"6139";"546";"6139"
"6140";"625";"6140"
"6141";"1941";"6141"
"6142";"723";"6142"
"6143";"782";"6143"
"6144";"1617";"6144"
"6145";"1271";"6145"
"6146";"1621";"6146"
"6147";"1658";"6147"
"6148";"685";"6148"
"6149";"1813";"6149"
"6150";"1386";"6150"
"6151";"1336";"6151"
"6152";"931";"6152"
"6153";"1813";"6153"
"6154";"1803";"6154"
"6155";"709";"6155"
"6156";"1376";"6156"
"6157";"1885";"6157"
"6158";"604";"6158"
"6159";"843";"6159"
"6160";"477";"6160"
"6161";"1689";"6161"
"6162";"751";"6162"
"6163";"1634";"6163"
"6164";"1243";"6164"
"6165";"704";"6165"
"6166";"1497";"6166"
"6167";"1343";"6167"
"6168";"1903";"6168"
"6169";"859";"6169"
"6170";"818";"6170"
"6171";"1539";"6171"
"6172";"459";"6172"
"6173";"1382";"6173"
"6174";"1398";"6174"
"6175";"1664";"6175"
"6176";"183";"6176"
"6177";"1275";"6177"
"6178";"1074";"6178"
"6179";"157";"6179"
"6180";"1611";"6180"
"6181";"1847";"6181"
"6182";"540";"6182"
"6183";"752";"6183"
"6184";"510";"6184"
"6185";"588";"6185"
"6186";"620";"6186"
"6187";"1347";"6187"
"6188";"1274";"6188"
"6189";"290";"6189"
"6190";"1541";"6190"
"6191";"1165";"6191"
"6192";"837";"6192"
"6193";"1727";"6193"
"6194";"924";"6194"
"6195";"1001";"6195"
