name;capacity;storage_conditions_ID
3744;3744;5
3745;3745;2
3746;3746;0
3747;3747;1
3748;3748;1
3749;3749;5
3750;3750;8
3751;3751;8
3752;3752;8
3753;3753;5
3754;3754;9
3755;3755;3
3756;3756;0
3757;3757;10
3758;3758;10
3759;3759;4
3760;3760;9
3761;3761;1
3762;3762;3
3763;3763;3
3764;3764;10
3765;3765;2
3766;3766;10
3767;3767;9
3768;3768;8
3769;3769;1
3770;3770;1
3771;3771;0
3772;3772;8
3773;3773;0
3774;3774;6
3775;3775;5
3776;3776;4
3777;3777;9
3778;3778;0
3779;3779;0
3780;3780;7
3781;3781;4
3782;3782;8
3783;3783;5
3784;3784;0
3785;3785;10
3786;3786;1
3787;3787;6
3788;3788;8
3789;3789;4
3790;3790;5
3791;3791;7
3792;3792;6
3793;3793;7
3794;3794;2
3795;3795;9
3796;3796;8
3797;3797;3
3798;3798;9
3799;3799;2
3800;3800;9
3801;3801;8
3802;3802;8
3803;3803;6
3804;3804;3
3805;3805;0
3806;3806;6
3807;3807;3
3808;3808;6
3809;3809;2
3810;3810;6
3811;3811;8
3812;3812;0
3813;3813;0
3814;3814;9
3815;3815;5
3816;3816;6
3817;3817;5
3818;3818;9
3819;3819;4
3820;3820;4
3821;3821;7
3822;3822;1
3823;3823;1
3824;3824;8
3825;3825;7
3826;3826;2
3827;3827;3
3828;3828;5
3829;3829;6
3830;3830;9
3831;3831;1
3832;3832;6
3833;3833;5
3834;3834;1
3835;3835;3
3836;3836;0
3837;3837;1
3838;3838;5
3839;3839;6
3840;3840;1
3841;3841;4
3842;3842;8
3843;3843;10
3844;3844;9
3845;3845;4
3846;3846;9
3847;3847;5
3848;3848;6
3849;3849;8
3850;3850;0
3851;3851;10
3852;3852;10
3853;3853;5
3854;3854;6
3855;3855;3
3856;3856;3
3857;3857;7
3858;3858;10
3859;3859;3
3860;3860;6
3861;3861;0
3862;3862;9
3863;3863;0
3864;3864;6
3865;3865;10
3866;3866;10
3867;3867;2
3868;3868;1
3869;3869;6
3870;3870;2
3871;3871;3
3872;3872;6
3873;3873;2
3874;3874;0
3875;3875;4
3876;3876;4
3877;3877;7
3878;3878;7
3879;3879;6
3880;3880;1
3881;3881;4
3882;3882;0
3883;3883;4
3884;3884;9
3885;3885;0
3886;3886;9
3887;3887;10
3888;3888;8
3889;3889;8
3890;3890;1
3891;3891;9
3892;3892;7
3893;3893;5
3894;3894;4
3895;3895;3
3896;3896;4
3897;3897;4
3898;3898;7
3899;3899;7
3900;3900;0
3901;3901;9
3902;3902;2
3903;3903;9
3904;3904;2
3905;3905;4
3906;3906;2
3907;3907;3
3908;3908;0
3909;3909;4
3910;3910;7
3911;3911;3
3912;3912;5
3913;3913;10
3914;3914;0
3915;3915;4
3916;3916;7
3917;3917;2
3918;3918;6
3919;3919;3
3920;3920;8
3921;3921;3
3922;3922;5
3923;3923;10
3924;3924;0
3925;3925;0
3926;3926;8
3927;3927;9
3928;3928;9
3929;3929;0
3930;3930;1
3931;3931;10
3932;3932;4
3933;3933;3
3934;3934;3
3935;3935;0
3936;3936;10
3937;3937;8
3938;3938;0
3939;3939;10
3940;3940;0
3941;3941;2
3942;3942;0
3943;3943;1
3944;3944;1
3945;3945;3
3946;3946;7
3947;3947;6
3948;3948;5
3949;3949;8
3950;3950;3
3951;3951;7
3952;3952;4
3953;3953;7
3954;3954;3
3955;3955;6
3956;3956;10
3957;3957;3
3958;3958;5
3959;3959;1
3960;3960;2
3961;3961;2
3962;3962;7
3963;3963;0
3964;3964;5
3965;3965;5
3966;3966;7
3967;3967;5
3968;3968;7
3969;3969;8
3970;3970;0
3971;3971;10
3972;3972;1
3973;3973;8
3974;3974;7
3975;3975;1
3976;3976;3
3977;3977;9
3978;3978;3
3979;3979;5
3980;3980;3
3981;3981;4
3982;3982;4
3983;3983;0
3984;3984;8
3985;3985;0
3986;3986;6
3987;3987;4
3988;3988;0
3989;3989;1
3990;3990;3
3991;3991;5
3992;3992;8
3993;3993;5
3994;3994;10
3995;3995;5
3996;3996;3
3997;3997;7
3998;3998;2
3999;3999;6
4000;4000;9
4001;4001;9
4002;4002;9
4003;4003;3
4004;4004;4
4005;4005;6
4006;4006;2
4007;4007;2
4008;4008;10
4009;4009;0
4010;4010;2
4011;4011;3
4012;4012;4
4013;4013;5
4014;4014;5
4015;4015;9
4016;4016;2
4017;4017;8
4018;4018;1
4019;4019;7
4020;4020;10
4021;4021;2
4022;4022;3
4023;4023;10
4024;4024;10
4025;4025;10
4026;4026;6
4027;4027;9
4028;4028;4
4029;4029;0
4030;4030;6
4031;4031;6
4032;4032;3
4033;4033;0
4034;4034;10
4035;4035;6
4036;4036;1
4037;4037;0
4038;4038;8
4039;4039;7
4040;4040;7
4041;4041;1
4042;4042;5
4043;4043;8
4044;4044;2
4045;4045;2
4046;4046;10
4047;4047;5
4048;4048;0
4049;4049;1
4050;4050;5
4051;4051;7
4052;4052;4
4053;4053;0
4054;4054;5
4055;4055;2
4056;4056;3
4057;4057;1
4058;4058;4
4059;4059;4
4060;4060;2
4061;4061;5
4062;4062;5
4063;4063;9
4064;4064;1
4065;4065;6
4066;4066;6
4067;4067;8
4068;4068;9
4069;4069;2
4070;4070;6
4071;4071;2
4072;4072;5
4073;4073;0
4074;4074;3
4075;4075;6
4076;4076;6
4077;4077;1
4078;4078;6
4079;4079;10
4080;4080;0
4081;4081;5
4082;4082;4
4083;4083;9
4084;4084;2
4085;4085;4
4086;4086;8
4087;4087;10
4088;4088;4
4089;4089;5
4090;4090;7
4091;4091;8
4092;4092;10
4093;4093;0
4094;4094;6
4095;4095;7
4096;4096;6
4097;4097;2
4098;4098;5
4099;4099;2
4100;4100;4
4101;4101;8
4102;4102;2
4103;4103;5
4104;4104;10
4105;4105;10
4106;4106;5
4107;4107;3
4108;4108;6
4109;4109;6
4110;4110;7
4111;4111;5
4112;4112;8
4113;4113;0
4114;4114;1
4115;4115;10
4116;4116;10
4117;4117;8
4118;4118;7
4119;4119;5
4120;4120;8
4121;4121;2
4122;4122;0
4123;4123;10
4124;4124;8
4125;4125;4
4126;4126;0
4127;4127;4
4128;4128;10
4129;4129;0
4130;4130;10
4131;4131;8
4132;4132;1
4133;4133;7
4134;4134;2
4135;4135;8
4136;4136;5
4137;4137;2
4138;4138;5
4139;4139;0
4140;4140;4
4141;4141;9
4142;4142;4
4143;4143;1
4144;4144;4
4145;4145;1
4146;4146;1
4147;4147;7
4148;4148;10
4149;4149;9
4150;4150;4
4151;4151;5
4152;4152;4
4153;4153;6
4154;4154;8
4155;4155;7
4156;4156;10
4157;4157;2
4158;4158;8
4159;4159;3
4160;4160;9
4161;4161;6
4162;4162;3
4163;4163;3
4164;4164;10
4165;4165;1
4166;4166;5
4167;4167;2
4168;4168;0
4169;4169;0
4170;4170;1
4171;4171;5
4172;4172;7
4173;4173;3
4174;4174;6
4175;4175;8
4176;4176;9
4177;4177;3
4178;4178;9
4179;4179;4
4180;4180;6
4181;4181;9
4182;4182;4
4183;4183;9
4184;4184;8
4185;4185;2
4186;4186;10
4187;4187;3
4188;4188;1
4189;4189;1
4190;4190;3
4191;4191;6
4192;4192;2
4193;4193;10
4194;4194;2
4195;4195;2
4196;4196;2
4197;4197;9
4198;4198;5
4199;4199;2
4200;4200;3
4201;4201;10
4202;4202;7
4203;4203;6
4204;4204;7
4205;4205;9
4206;4206;4
4207;4207;6
4208;4208;1
4209;4209;2
4210;4210;7
4211;4211;3
4212;4212;9
4213;4213;10
4214;4214;1
4215;4215;7
4216;4216;0
4217;4217;10
4218;4218;4
4219;4219;3
4220;4220;8
4221;4221;2
4222;4222;4
4223;4223;5
4224;4224;10
4225;4225;1
4226;4226;6
4227;4227;7
4228;4228;3
4229;4229;10
4230;4230;2
4231;4231;6
4232;4232;1
4233;4233;8
4234;4234;5
4235;4235;5
4236;4236;5
4237;4237;1
4238;4238;3
4239;4239;6
4240;4240;6
4241;4241;1
4242;4242;6
4243;4243;1
4244;4244;9
4245;4245;5
4246;4246;9
4247;4247;8
4248;4248;9
4249;4249;2
4250;4250;9
4251;4251;8
4252;4252;5
4253;4253;7
4254;4254;6
4255;4255;0
4256;4256;10
4257;4257;0
4258;4258;6
4259;4259;2
4260;4260;8
4261;4261;1
4262;4262;4
4263;4263;0
4264;4264;8
4265;4265;4
4266;4266;3
4267;4267;0
4268;4268;6
4269;4269;7
4270;4270;10
4271;4271;2
4272;4272;0
4273;4273;9
4274;4274;9
4275;4275;8
4276;4276;5
4277;4277;7
4278;4278;2
4279;4279;9
4280;4280;0
4281;4281;1
4282;4282;0
4283;4283;10
4284;4284;7
4285;4285;3
4286;4286;3
4287;4287;3
4288;4288;10
4289;4289;1
4290;4290;0
4291;4291;1
4292;4292;3
4293;4293;6
4294;4294;1
4295;4295;5
4296;4296;8
4297;4297;6
4298;4298;6
4299;4299;9
4300;4300;1
4301;4301;4
4302;4302;7
4303;4303;9
4304;4304;2
4305;4305;9
4306;4306;0
4307;4307;7
4308;4308;4
4309;4309;9
4310;4310;6
4311;4311;7
4312;4312;7
4313;4313;2
4314;4314;9
4315;4315;4
4316;4316;5
4317;4317;3
4318;4318;2
4319;4319;3
4320;4320;6
4321;4321;2
4322;4322;9
4323;4323;9
4324;4324;10
4325;4325;7
4326;4326;0
4327;4327;2
4328;4328;0
4329;4329;2
4330;4330;5
4331;4331;8
4332;4332;9
4333;4333;1
4334;4334;4
4335;4335;10
4336;4336;5
4337;4337;9
4338;4338;9
4339;4339;5
4340;4340;5
4341;4341;8
4342;4342;8
4343;4343;10
4344;4344;5
4345;4345;10
4346;4346;6
4347;4347;10
4348;4348;5
4349;4349;5
4350;4350;2
4351;4351;0
4352;4352;9
4353;4353;2
4354;4354;4
4355;4355;10
4356;4356;0
4357;4357;10
4358;4358;7
4359;4359;0
4360;4360;3
4361;4361;7
4362;4362;7
4363;4363;1
4364;4364;8
4365;4365;10
4366;4366;1
4367;4367;5
4368;4368;7
4369;4369;7
4370;4370;0
4371;4371;7
4372;4372;3
4373;4373;9
4374;4374;10
4375;4375;1
4376;4376;0
4377;4377;3
4378;4378;3
4379;4379;6
4380;4380;9
4381;4381;2
4382;4382;1
4383;4383;4
4384;4384;9
4385;4385;4
4386;4386;10
4387;4387;10
4388;4388;2
4389;4389;1
4390;4390;0
4391;4391;3
4392;4392;8
4393;4393;6
4394;4394;10
4395;4395;1
4396;4396;7
4397;4397;0
4398;4398;2
4399;4399;1
4400;4400;7
4401;4401;6
4402;4402;3
4403;4403;1
4404;4404;2
4405;4405;8
4406;4406;7
4407;4407;10
4408;4408;9
4409;4409;2
4410;4410;5
4411;4411;9
4412;4412;1
4413;4413;9
4414;4414;7
4415;4415;2
4416;4416;8
4417;4417;6
4418;4418;3
4419;4419;9
4420;4420;3
4421;4421;4
4422;4422;10
4423;4423;5
4424;4424;0
4425;4425;4
4426;4426;5
4427;4427;1
4428;4428;3
4429;4429;6
4430;4430;8
4431;4431;9
4432;4432;4
4433;4433;7
4434;4434;7
4435;4435;5
4436;4436;1
4437;4437;5
4438;4438;10
4439;4439;5
4440;4440;9
4441;4441;9
4442;4442;6
4443;4443;7
4444;4444;7
4445;4445;8
4446;4446;5
4447;4447;5
4448;4448;1
4449;4449;8
4450;4450;3
4451;4451;9
4452;4452;9
4453;4453;10
4454;4454;7
4455;4455;1
4456;4456;9
4457;4457;10
4458;4458;5
4459;4459;4
4460;4460;10
4461;4461;5
4462;4462;3
4463;4463;1
4464;4464;9
4465;4465;1
4466;4466;5
4467;4467;8
4468;4468;10
4469;4469;4
4470;4470;6
4471;4471;9
4472;4472;1
4473;4473;6
4474;4474;8
4475;4475;6
4476;4476;7
4477;4477;9
4478;4478;3
4479;4479;10
4480;4480;9
4481;4481;5
4482;4482;0
4483;4483;1
4484;4484;4
4485;4485;0
4486;4486;8
4487;4487;6
4488;4488;4
4489;4489;2
4490;4490;4
4491;4491;9
4492;4492;1
4493;4493;8
4494;4494;4
4495;4495;4
4496;4496;5
4497;4497;9
4498;4498;3
4499;4499;6
4500;4500;8
4501;4501;7
4502;4502;7
4503;4503;8
4504;4504;3
4505;4505;9
4506;4506;6
4507;4507;1
4508;4508;6
4509;4509;6
4510;4510;8
4511;4511;0
4512;4512;1
4513;4513;7
4514;4514;0
4515;4515;6
4516;4516;7
4517;4517;6
4518;4518;2
4519;4519;4
4520;4520;7
4521;4521;5
4522;4522;7
4523;4523;0
4524;4524;6
4525;4525;0
4526;4526;10
4527;4527;5
4528;4528;0
4529;4529;7
4530;4530;3
4531;4531;1
4532;4532;4
4533;4533;2
4534;4534;8
4535;4535;1
4536;4536;10
4537;4537;1
4538;4538;5
4539;4539;4
4540;4540;9
4541;4541;7
4542;4542;5
4543;4543;8
4544;4544;5
4545;4545;1
4546;4546;9
4547;4547;9
4548;4548;9
4549;4549;2
4550;4550;4
4551;4551;9
4552;4552;10
4553;4553;4
4554;4554;6
4555;4555;6
4556;4556;0
4557;4557;3
4558;4558;4
4559;4559;5
4560;4560;5
4561;4561;2
4562;4562;6
4563;4563;2
4564;4564;2
4565;4565;8
4566;4566;0
4567;4567;2
4568;4568;0
4569;4569;3
4570;4570;2
4571;4571;8
4572;4572;3
4573;4573;8
4574;4574;9
4575;4575;6
4576;4576;8
4577;4577;9
4578;4578;8
4579;4579;1
4580;4580;7
4581;4581;9
4582;4582;8
4583;4583;8
4584;4584;4
4585;4585;1
4586;4586;1
4587;4587;8
4588;4588;9
4589;4589;9
4590;4590;8
4591;4591;2
4592;4592;7
4593;4593;2
4594;4594;2
4595;4595;4
4596;4596;0
4597;4597;6
4598;4598;9
4599;4599;10
4600;4600;9
4601;4601;4
4602;4602;8
4603;4603;6
4604;4604;9
4605;4605;1
4606;4606;9
4607;4607;1
4608;4608;4
4609;4609;4
4610;4610;5
4611;4611;2
4612;4612;5
4613;4613;0
4614;4614;5
4615;4615;2
4616;4616;9
4617;4617;10
4618;4618;0
4619;4619;6
4620;4620;0
4621;4621;7
4622;4622;9
4623;4623;8
4624;4624;1
4625;4625;0
4626;4626;10
4627;4627;4
4628;4628;10
4629;4629;10
4630;4630;2
4631;4631;4
4632;4632;4
4633;4633;0
4634;4634;6
4635;4635;8
4636;4636;3
4637;4637;5
4638;4638;8
4639;4639;4
4640;4640;8
4641;4641;6
4642;4642;8
4643;4643;1
4644;4644;8
4645;4645;0
4646;4646;6
4647;4647;3
4648;4648;6
4649;4649;7
4650;4650;7
4651;4651;3
4652;4652;10
4653;4653;7
4654;4654;3
4655;4655;4
4656;4656;2
4657;4657;3
4658;4658;9
4659;4659;1
4660;4660;10
4661;4661;2
4662;4662;9
4663;4663;10
4664;4664;10
4665;4665;4
4666;4666;10
4667;4667;7
4668;4668;7
4669;4669;7
4670;4670;3
4671;4671;5
4672;4672;0
4673;4673;3
4674;4674;10
4675;4675;0
4676;4676;7
4677;4677;0
4678;4678;0
4679;4679;5
4680;4680;1
4681;4681;1
4682;4682;9
4683;4683;10
4684;4684;8
4685;4685;2
4686;4686;9
4687;4687;2
4688;4688;10
4689;4689;3
4690;4690;5
4691;4691;5
4692;4692;5
4693;4693;0
4694;4694;9
4695;4695;2
4696;4696;10
4697;4697;9
4698;4698;10
4699;4699;0
4700;4700;0
4701;4701;1
4702;4702;1
4703;4703;6
4704;4704;9
4705;4705;4
4706;4706;9
4707;4707;6
4708;4708;0
4709;4709;2
4710;4710;2
4711;4711;3
4712;4712;0
4713;4713;5
4714;4714;3
4715;4715;2
4716;4716;9
4717;4717;10
4718;4718;10
4719;4719;5
4720;4720;1
4721;4721;0
4722;4722;9
4723;4723;2
4724;4724;2
4725;4725;3
4726;4726;8
4727;4727;6
4728;4728;8
4729;4729;6
4730;4730;4
4731;4731;9
4732;4732;8
4733;4733;0
4734;4734;4
4735;4735;5
4736;4736;2
4737;4737;1
4738;4738;4
4739;4739;2
4740;4740;4
4741;4741;10
4742;4742;0
4743;4743;8
4744;4744;1
4745;4745;2
4746;4746;6
4747;4747;2
4748;4748;10
4749;4749;8
4750;4750;10
4751;4751;5
4752;4752;10
4753;4753;6
4754;4754;1
4755;4755;9
4756;4756;2
4757;4757;2
4758;4758;9
4759;4759;1
4760;4760;3
4761;4761;6
4762;4762;2
4763;4763;3
4764;4764;2
4765;4765;7
4766;4766;7
4767;4767;6
4768;4768;10
4769;4769;6
4770;4770;2
4771;4771;9
4772;4772;9
4773;4773;10
4774;4774;8
4775;4775;0
4776;4776;0
4777;4777;9
4778;4778;1
4779;4779;3
4780;4780;6
4781;4781;5
4782;4782;9
4783;4783;5
4784;4784;9
4785;4785;6
4786;4786;3
4787;4787;10
4788;4788;6
4789;4789;3
4790;4790;1
4791;4791;5
4792;4792;2
4793;4793;5
4794;4794;3
4795;4795;4
4796;4796;4
4797;4797;0
4798;4798;10
4799;4799;10
4800;4800;10
4801;4801;1
4802;4802;1
4803;4803;9
4804;4804;8
4805;4805;3
4806;4806;10
4807;4807;6
4808;4808;4
4809;4809;6
4810;4810;4
4811;4811;6
4812;4812;6
4813;4813;9
4814;4814;1
4815;4815;2
4816;4816;6
4817;4817;3
4818;4818;3
4819;4819;10
4820;4820;7
4821;4821;0
4822;4822;0
4823;4823;8
4824;4824;6
4825;4825;7
4826;4826;9
4827;4827;3
4828;4828;2
4829;4829;10
4830;4830;1
4831;4831;2
4832;4832;6
4833;4833;0
4834;4834;0
4835;4835;2
4836;4836;6
4837;4837;1
4838;4838;3
4839;4839;9
4840;4840;6
4841;4841;4
4842;4842;2
4843;4843;8
4844;4844;6
4845;4845;2
4846;4846;6
4847;4847;1
4848;4848;3
4849;4849;4
4850;4850;0
4851;4851;2
4852;4852;9
4853;4853;4
4854;4854;5
4855;4855;10
4856;4856;10
4857;4857;5
4858;4858;10
4859;4859;0
4860;4860;1
4861;4861;1
4862;4862;8
4863;4863;0
4864;4864;6
4865;4865;0
4866;4866;6
4867;4867;9
4868;4868;6
4869;4869;0
4870;4870;9
4871;4871;1
4872;4872;2
4873;4873;7
4874;4874;5
4875;4875;8
4876;4876;5
4877;4877;9
4878;4878;8
4879;4879;10
4880;4880;9
4881;4881;3
4882;4882;9
4883;4883;10
4884;4884;9
4885;4885;7
4886;4886;4
4887;4887;4
4888;4888;5
4889;4889;6
4890;4890;4
4891;4891;0
4892;4892;3
4893;4893;10
4894;4894;4
4895;4895;1
4896;4896;0
4897;4897;3
4898;4898;4
4899;4899;7
4900;4900;6
4901;4901;5
4902;4902;1
4903;4903;10
4904;4904;10
4905;4905;6
4906;4906;7
4907;4907;3
4908;4908;3
4909;4909;4
4910;4910;1
4911;4911;6
4912;4912;1
4913;4913;4
4914;4914;4
4915;4915;5
4916;4916;9
4917;4917;4
4918;4918;0
4919;4919;6
4920;4920;1
4921;4921;8
4922;4922;10
4923;4923;2
4924;4924;1
4925;4925;1
4926;4926;7
4927;4927;9
4928;4928;5
4929;4929;4
4930;4930;1
4931;4931;8
4932;4932;0
4933;4933;10
4934;4934;0
4935;4935;10
4936;4936;8
4937;4937;8
4938;4938;0
4939;4939;8
4940;4940;6
4941;4941;9
4942;4942;3
4943;4943;4
4944;4944;6
4945;4945;8
4946;4946;1
4947;4947;2
4948;4948;4
4949;4949;4
4950;4950;3
4951;4951;2
4952;4952;10
4953;4953;5
4954;4954;7
4955;4955;4
4956;4956;4
4957;4957;5
4958;4958;4
4959;4959;9
4960;4960;8
4961;4961;1
4962;4962;6
4963;4963;4
4964;4964;4
4965;4965;0
4966;4966;5
4967;4967;0
4968;4968;6
4969;4969;3
4970;4970;5
4971;4971;3
4972;4972;0
4973;4973;10
4974;4974;7
4975;4975;8
4976;4976;5
4977;4977;0
4978;4978;10
4979;4979;5
4980;4980;9
4981;4981;0
4982;4982;2
4983;4983;9
4984;4984;8
4985;4985;6
4986;4986;7
4987;4987;7
4988;4988;9
4989;4989;9
4990;4990;5
4991;4991;0
4992;4992;3
4993;4993;6
4994;4994;2
4995;4995;1
4996;4996;1
4997;4997;8
4998;4998;7
4999;4999;5
5000;5000;10
5001;5001;3
5002;5002;3
5003;5003;7
5004;5004;1
5005;5005;3
5006;5006;9
5007;5007;3
5008;5008;4
5009;5009;6
5010;5010;6
5011;5011;4
5012;5012;7
5013;5013;9
5014;5014;1
5015;5015;7
5016;5016;4
5017;5017;8
5018;5018;4
5019;5019;1
5020;5020;3
5021;5021;9
5022;5022;2
5023;5023;7
5024;5024;10
5025;5025;6
5026;5026;6
5027;5027;9
5028;5028;9
5029;5029;0
5030;5030;9
5031;5031;0
5032;5032;2
5033;5033;3
5034;5034;10
5035;5035;5
5036;5036;3
5037;5037;2
5038;5038;0
5039;5039;4
5040;5040;3
5041;5041;2
5042;5042;10
5043;5043;1
5044;5044;3
5045;5045;10
5046;5046;7
5047;5047;1
5048;5048;3
5049;5049;1
5050;5050;4
5051;5051;3
5052;5052;10
5053;5053;10
5054;5054;7
5055;5055;5
5056;5056;2
5057;5057;0
5058;5058;6
5059;5059;7
5060;5060;1
5061;5061;0
5062;5062;8
5063;5063;3
5064;5064;10
5065;5065;4
5066;5066;9
5067;5067;6
5068;5068;1
5069;5069;1
5070;5070;5
5071;5071;7
5072;5072;6
5073;5073;5
5074;5074;6
5075;5075;2
5076;5076;4
5077;5077;10
5078;5078;3
5079;5079;6
5080;5080;3
5081;5081;2
5082;5082;5
5083;5083;5
5084;5084;6
5085;5085;4
5086;5086;7
5087;5087;0
5088;5088;8
5089;5089;8
5090;5090;1
5091;5091;6
5092;5092;1
5093;5093;1
5094;5094;5
5095;5095;4
5096;5096;6
5097;5097;8
5098;5098;3
5099;5099;3
5100;5100;8
5101;5101;2
5102;5102;10
5103;5103;0
5104;5104;4
5105;5105;9
5106;5106;3
5107;5107;0
5108;5108;6
5109;5109;0
5110;5110;7
5111;5111;5
5112;5112;6
5113;5113;9
5114;5114;2
5115;5115;9
5116;5116;5
5117;5117;2
5118;5118;8
5119;5119;5
5120;5120;10
5121;5121;8
5122;5122;3
5123;5123;9
5124;5124;10
5125;5125;2
5126;5126;5
5127;5127;2
5128;5128;8
5129;5129;10
5130;5130;10
5131;5131;2
5132;5132;3
5133;5133;8
5134;5134;5
5135;5135;5
5136;5136;8
5137;5137;2
5138;5138;8
5139;5139;2
5140;5140;3
5141;5141;7
5142;5142;5
5143;5143;0
5144;5144;3
5145;5145;1
5146;5146;10
5147;5147;10
5148;5148;4
5149;5149;0
5150;5150;9
5151;5151;1
5152;5152;9
5153;5153;6
5154;5154;0
5155;5155;5
5156;5156;0
5157;5157;4
5158;5158;5
5159;5159;6
5160;5160;7
5161;5161;3
5162;5162;0
5163;5163;2
5164;5164;5
5165;5165;0
5166;5166;10
5167;5167;9
5168;5168;4
5169;5169;8
5170;5170;5
5171;5171;2
5172;5172;0
5173;5173;1
5174;5174;9
5175;5175;9
5176;5176;3
5177;5177;2
5178;5178;5
5179;5179;6
5180;5180;9
5181;5181;7
5182;5182;6
5183;5183;4
5184;5184;4
5185;5185;1
5186;5186;2
5187;5187;4
5188;5188;8
5189;5189;1
5190;5190;7
5191;5191;4
5192;5192;6
5193;5193;3
5194;5194;9
5195;5195;2
5196;5196;0
5197;5197;2
5198;5198;3
5199;5199;2
5200;5200;3
5201;5201;5
5202;5202;0
5203;5203;10
5204;5204;4
5205;5205;1
5206;5206;4
5207;5207;2
5208;5208;0
5209;5209;6
5210;5210;7
5211;5211;10
5212;5212;8
5213;5213;5
5214;5214;7
5215;5215;4
5216;5216;9
5217;5217;3
5218;5218;3
5219;5219;0
5220;5220;7
5221;5221;10
5222;5222;1
5223;5223;2
5224;5224;2
5225;5225;8
5226;5226;10
5227;5227;1
5228;5228;2
5229;5229;0
5230;5230;8
5231;5231;8
5232;5232;4
5233;5233;8
5234;5234;7
5235;5235;9
5236;5236;10
5237;5237;7
5238;5238;2
5239;5239;3
5240;5240;6
5241;5241;9
5242;5242;6
5243;5243;9
5244;5244;3
5245;5245;0
5246;5246;4
5247;5247;9
5248;5248;1
5249;5249;8
5250;5250;6
5251;5251;1
5252;5252;3
5253;5253;9
5254;5254;5
5255;5255;0
5256;5256;10
5257;5257;1
5258;5258;7
5259;5259;0
5260;5260;3
5261;5261;10
5262;5262;8
5263;5263;4
5264;5264;4
5265;5265;1
5266;5266;3
5267;5267;8
5268;5268;8
5269;5269;0
5270;5270;9
5271;5271;9
5272;5272;7
5273;5273;6
5274;5274;5
5275;5275;6
5276;5276;1
5277;5277;9
5278;5278;0
5279;5279;0
5280;5280;9
5281;5281;3
5282;5282;9
5283;5283;10
5284;5284;5
5285;5285;2
5286;5286;6
5287;5287;0
5288;5288;5
5289;5289;0
5290;5290;10
5291;5291;5
5292;5292;10
5293;5293;3
5294;5294;9
5295;5295;2
5296;5296;10
5297;5297;1
5298;5298;6
5299;5299;4
5300;5300;7
5301;5301;9
5302;5302;5
5303;5303;7
5304;5304;10
5305;5305;5
5306;5306;2
5307;5307;0
5308;5308;9
5309;5309;4
5310;5310;0
5311;5311;7
5312;5312;3
5313;5313;8
5314;5314;8
5315;5315;3
5316;5316;8
5317;5317;2
5318;5318;3
5319;5319;1
5320;5320;4
5321;5321;4
5322;5322;10
5323;5323;3
5324;5324;1
5325;5325;3
5326;5326;2
5327;5327;1
5328;5328;9
5329;5329;5
5330;5330;4
5331;5331;10
5332;5332;2
5333;5333;9
5334;5334;3
5335;5335;8
5336;5336;3
5337;5337;2
5338;5338;10
5339;5339;10
5340;5340;3
5341;5341;2
5342;5342;10
5343;5343;1
5344;5344;10
5345;5345;7
5346;5346;7
5347;5347;4
5348;5348;8
5349;5349;3
5350;5350;5
5351;5351;0
5352;5352;2
5353;5353;1
5354;5354;6
5355;5355;9
5356;5356;5
5357;5357;3
5358;5358;8
5359;5359;3
5360;5360;10
5361;5361;3
5362;5362;9
5363;5363;6
5364;5364;9
5365;5365;10
5366;5366;3
5367;5367;2
5368;5368;3
5369;5369;7
5370;5370;8
5371;5371;6
5372;5372;8
5373;5373;9
5374;5374;6
5375;5375;1
5376;5376;8
5377;5377;5
5378;5378;5
5379;5379;5
5380;5380;3
5381;5381;9
5382;5382;3
5383;5383;8
5384;5384;7
5385;5385;2
5386;5386;10
5387;5387;1
5388;5388;7
5389;5389;9
5390;5390;7
5391;5391;6
5392;5392;4
5393;5393;8
5394;5394;4
5395;5395;8
5396;5396;4
5397;5397;2
5398;5398;4
5399;5399;1
5400;5400;6
5401;5401;3
5402;5402;7
5403;5403;3
5404;5404;5
5405;5405;3
5406;5406;1
5407;5407;6
5408;5408;4
5409;5409;5
5410;5410;1
5411;5411;7
5412;5412;0
5413;5413;5
5414;5414;0
5415;5415;5
5416;5416;8
5417;5417;8
5418;5418;1
5419;5419;7
5420;5420;9
5421;5421;2
5422;5422;8
5423;5423;6
5424;5424;7
5425;5425;6
5426;5426;10
5427;5427;4
5428;5428;3
5429;5429;1
5430;5430;10
5431;5431;7
5432;5432;5
5433;5433;5
5434;5434;1
5435;5435;10
5436;5436;10
5437;5437;8
5438;5438;3
5439;5439;6
5440;5440;3
5441;5441;8
5442;5442;10
5443;5443;0
5444;5444;0
5445;5445;5
5446;5446;4
5447;5447;3
5448;5448;1
5449;5449;4
5450;5450;5
5451;5451;10
5452;5452;5
5453;5453;2
5454;5454;10
5455;5455;7
5456;5456;8
5457;5457;8
5458;5458;4
5459;5459;10
5460;5460;0
5461;5461;7
5462;5462;5
5463;5463;4
5464;5464;8
5465;5465;1
5466;5466;7
5467;5467;10
5468;5468;8
5469;5469;10
5470;5470;9
5471;5471;8
5472;5472;9
5473;5473;10
5474;5474;9
5475;5475;10
5476;5476;5
5477;5477;8
5478;5478;8
5479;5479;1
5480;5480;10
5481;5481;7
5482;5482;10
5483;5483;0
5484;5484;3
5485;5485;7
5486;5486;9
5487;5487;0
5488;5488;3
5489;5489;6
5490;5490;10
5491;5491;3
