"order_ID";"menu_item_ID";"quantity"
"5102";"5102";"74"
"5103";"5103";"91"
"5104";"5104";"40"
"5105";"5105";"55"
"5106";"5106";"6"
"5107";"5107";"75"
"5108";"5108";"53"
"5109";"5109";"84"
"5110";"5110";"40"
"5111";"5111";"34"
"5112";"5112";"94"
"5113";"5113";"3"
"5114";"5114";"25"
"5115";"5115";"98"
"5116";"5116";"55"
"5117";"5117";"85"
"5118";"5118";"88"
"5119";"5119";"90"
"5120";"5120";"66"
"5121";"5121";"52"
"5122";"5122";"82"
"5123";"5123";"82"
"5124";"5124";"24"
"5125";"5125";"47"
"5126";"5126";"41"
"5127";"5127";"62"
"5128";"5128";"7"
"5129";"5129";"49"
"5130";"5130";"0"
"5131";"5131";"10"
"5132";"5132";"84"
"5133";"5133";"51"
"5134";"5134";"30"
"5135";"5135";"20"
"5136";"5136";"14"
"5137";"5137";"52"
"5138";"5138";"9"
"5139";"5139";"44"
"5140";"5140";"79"
"5141";"5141";"79"
"5142";"5142";"9"
"5143";"5143";"95"
"5144";"5144";"31"
"5145";"5145";"56"
"5146";"5146";"68"
"5147";"5147";"5"
"5148";"5148";"57"
"5149";"5149";"42"
"5150";"5150";"13"
"5151";"5151";"21"
"5152";"5152";"90"
"5153";"5153";"45"
"5154";"5154";"40"
"5155";"5155";"57"
"5156";"5156";"58"
"5157";"5157";"94"
"5158";"5158";"65"
"5159";"5159";"55"
"5160";"5160";"64"
"5161";"5161";"84"
"5162";"5162";"31"
"5163";"5163";"98"
"5164";"5164";"1"
"5165";"5165";"68"
"5166";"5166";"20"
"5167";"5167";"40"
"5168";"5168";"58"
"5169";"5169";"50"
"5170";"5170";"35"
"5171";"5171";"98"
"5172";"5172";"80"
"5173";"5173";"10"
"5174";"5174";"92"
"5175";"5175";"20"
"5176";"5176";"39"
"5177";"5177";"24"
"5178";"5178";"84"
"5179";"5179";"54"
"5180";"5180";"6"
"5181";"5181";"42"
"5182";"5182";"56"
"5183";"5183";"65"
"5184";"5184";"20"
"5185";"5185";"26"
"5186";"5186";"49"
"5187";"5187";"32"
"5188";"5188";"4"
"5189";"5189";"13"
"5190";"5190";"14"
"5191";"5191";"59"
"5192";"5192";"16"
"5193";"5193";"58"
"5194";"5194";"84"
"5195";"5195";"82"
"5196";"5196";"28"
"5197";"5197";"47"
"5198";"5198";"12"
"5199";"5199";"87"
"5200";"5200";"86"
"5201";"5201";"1"
"5202";"5202";"46"
"5203";"5203";"10"
"5204";"5204";"14"
"5205";"5205";"62"
"5206";"5206";"30"
"5207";"5207";"40"
"5208";"5208";"10"
"5209";"5209";"93"
"5210";"5210";"58"
"5211";"5211";"76"
"5212";"5212";"29"
"5213";"5213";"30"
"5214";"5214";"56"
"5215";"5215";"3"
"5216";"5216";"54"
"5217";"5217";"92"
"5218";"5218";"22"
"5219";"5219";"61"
"5220";"5220";"42"
"5221";"5221";"9"
"5222";"5222";"29"
"5223";"5223";"89"
"5224";"5224";"31"
"5225";"5225";"2"
"5226";"5226";"91"
"5227";"5227";"9"
"5228";"5228";"31"
"5229";"5229";"57"
"5230";"5230";"84"
"5231";"5231";"68"
"5232";"5232";"90"
"5233";"5233";"77"
"5234";"5234";"65"
"5235";"5235";"50"
"5236";"5236";"32"
"5237";"5237";"98"
"5238";"5238";"52"
"5239";"5239";"63"
"5240";"5240";"32"
"5241";"5241";"98"
"5242";"5242";"35"
"5243";"5243";"78"
"5244";"5244";"72"
"5245";"5245";"61"
"5246";"5246";"53"
"5247";"5247";"74"
"5248";"5248";"39"
"5249";"5249";"85"
"5250";"5250";"72"
"5251";"5251";"71"
"5252";"5252";"87"
"5253";"5253";"81"
"5254";"5254";"45"
"5255";"5255";"86"
"5256";"5256";"66"
"5257";"5257";"52"
"5258";"5258";"30"
"5259";"5259";"97"
"5260";"5260";"1"
"5261";"5261";"65"
"5262";"5262";"11"
"5263";"5263";"68"
"5264";"5264";"55"
"5265";"5265";"82"
"5266";"5266";"83"
"5267";"5267";"87"
"5268";"5268";"50"
"5269";"5269";"57"
"5270";"5270";"48"
"5271";"5271";"2"
"5272";"5272";"21"
"5273";"5273";"42"
"5274";"5274";"22"
"5275";"5275";"57"
"5276";"5276";"14"
"5277";"5277";"49"
"5278";"5278";"86"
"5279";"5279";"48"
"5280";"5280";"77"
"5281";"5281";"8"
"5282";"5282";"0"
"5283";"5283";"83"
"5284";"5284";"45"
"5285";"5285";"29"
"5286";"5286";"64"
"5287";"5287";"10"
"5288";"5288";"92"
"5289";"5289";"96"
"5290";"5290";"97"
"5291";"5291";"35"
"5292";"5292";"46"
"5293";"5293";"80"
"5294";"5294";"83"
"5295";"5295";"73"
"5296";"5296";"64"
"5297";"5297";"85"
"5298";"5298";"75"
"5299";"5299";"30"
"5300";"5300";"95"
"5301";"5301";"86"
"5302";"5302";"49"
"5303";"5303";"88"
"5304";"5304";"10"
"5305";"5305";"11"
"5306";"5306";"99"
"5307";"5307";"27"
"5308";"5308";"3"
"5309";"5309";"11"
"5310";"5310";"78"
"5311";"5311";"14"
"5312";"5312";"5"
"5313";"5313";"64"
"5314";"5314";"53"
"5315";"5315";"53"
"5316";"5316";"40"
"5317";"5317";"79"
"5318";"5318";"41"
"5319";"5319";"96"
"5320";"5320";"33"
"5321";"5321";"18"
"5322";"5322";"42"
"5323";"5323";"13"
"5324";"5324";"58"
"5325";"5325";"29"
"5326";"5326";"74"
"5327";"5327";"50"
"5328";"5328";"21"
"5329";"5329";"41"
"5330";"5330";"84"
"5331";"5331";"58"
"5332";"5332";"30"
"5333";"5333";"86"
"5334";"5334";"14"
"5335";"5335";"79"
"5336";"5336";"5"
"5337";"5337";"65"
"5338";"5338";"58"
"5339";"5339";"66"
"5340";"5340";"95"
"5341";"5341";"8"
"5342";"5342";"72"
"5343";"5343";"20"
"5344";"5344";"71"
"5345";"5345";"2"
"5346";"5346";"60"
"5347";"5347";"80"
"5348";"5348";"30"
"5349";"5349";"37"
"5350";"5350";"67"
"5351";"5351";"8"
"5352";"5352";"67"
"5353";"5353";"21"
"5354";"5354";"26"
"5355";"5355";"65"
"5356";"5356";"93"
"5357";"5357";"41"
"5358";"5358";"5"
"5359";"5359";"100"
"5360";"5360";"32"
"5361";"5361";"12"
"5362";"5362";"0"
"5363";"5363";"30"
"5364";"5364";"67"
"5365";"5365";"63"
"5366";"5366";"44"
"5367";"5367";"39"
"5368";"5368";"93"
"5369";"5369";"38"
"5370";"5370";"16"
"5371";"5371";"55"
"5372";"5372";"21"
"5373";"5373";"38"
"5374";"5374";"22"
"5375";"5375";"26"
"5376";"5376";"91"
"5377";"5377";"77"
"5378";"5378";"60"
"5379";"5379";"44"
"5380";"5380";"97"
"5381";"5381";"97"
"5382";"5382";"0"
"5383";"5383";"10"
"5384";"5384";"2"
"5385";"5385";"61"
"5386";"5386";"63"
"5387";"5387";"33"
"5388";"5388";"92"
"5389";"5389";"11"
"5390";"5390";"41"
"5391";"5391";"54"
"5392";"5392";"60"
"5393";"5393";"91"
"5394";"5394";"77"
"5395";"5395";"54"
"5396";"5396";"31"
"5397";"5397";"83"
"5398";"5398";"100"
"5399";"5399";"62"
"5400";"5400";"100"
"5401";"5401";"25"
"5402";"5402";"32"
"5403";"5403";"30"
"5404";"5404";"82"
"5405";"5405";"53"
"5406";"5406";"48"
"5407";"5407";"33"
"5408";"5408";"78"
"5409";"5409";"59"
"5410";"5410";"93"
"5411";"5411";"63"
"5412";"5412";"82"
"5413";"5413";"73"
"5414";"5414";"90"
"5415";"5415";"9"
"5416";"5416";"54"
"5417";"5417";"65"
"5418";"5418";"92"
"5419";"5419";"93"
"5420";"5420";"21"
"5421";"5421";"87"
"5422";"5422";"3"
"5423";"5423";"65"
"5424";"5424";"93"
"5425";"5425";"35"
"5426";"5426";"93"
"5427";"5427";"22"
"5428";"5428";"63"
"5429";"5429";"66"
"5430";"5430";"35"
"5431";"5431";"0"
"5432";"5432";"24"
"5433";"5433";"13"
"5434";"5434";"6"
"5435";"5435";"77"
"5436";"5436";"15"
"5437";"5437";"56"
"5438";"5438";"67"
"5439";"5439";"53"
"5440";"5440";"95"
"5441";"5441";"46"
"5442";"5442";"100"
"5443";"5443";"92"
"5444";"5444";"5"
"5445";"5445";"96"
"5446";"5446";"56"
"5447";"5447";"0"
"5448";"5448";"66"
"5449";"5449";"81"
"5450";"5450";"81"
"5451";"5451";"13"
"5452";"5452";"77"
"5453";"5453";"27"
"5454";"5454";"92"
"5455";"5455";"72"
"5456";"5456";"89"
"5457";"5457";"34"
"5458";"5458";"19"
"5459";"5459";"57"
"5460";"5460";"71"
"5461";"5461";"74"
"5462";"5462";"36"
"5463";"5463";"41"
"5464";"5464";"74"
"5465";"5465";"33"
"5466";"5466";"37"
"5467";"5467";"70"
"5468";"5468";"17"
"5469";"5469";"63"
"5470";"5470";"60"
"5471";"5471";"81"
"5472";"5472";"76"
"5473";"5473";"51"
"5474";"5474";"9"
"5475";"5475";"84"
"5476";"5476";"54"
"5477";"5477";"26"
"5478";"5478";"33"
"5479";"5479";"80"
"5480";"5480";"11"
"5481";"5481";"29"
"5482";"5482";"30"
"5483";"5483";"60"
"5484";"5484";"55"
"5485";"5485";"21"
"5486";"5486";"88"
"5487";"5487";"43"
"5488";"5488";"83"
"5489";"5489";"17"
"5490";"5490";"17"
"5491";"5491";"60"
"5492";"5492";"56"
"5493";"5493";"89"
"5494";"5494";"77"
"5495";"5495";"41"
"5496";"5496";"54"
"5497";"5497";"78"
"5498";"5498";"63"
"5499";"5499";"13"
"5500";"5500";"62"
"5501";"5501";"99"
"5502";"5502";"2"
"5503";"5503";"56"
"5504";"5504";"57"
"5505";"5505";"2"
"5506";"5506";"6"
"5507";"5507";"13"
"5508";"5508";"23"
"5509";"5509";"55"
"5510";"5510";"73"
"5511";"5511";"22"
"5512";"5512";"7"
"5513";"5513";"15"
"5514";"5514";"14"
"5515";"5515";"30"
"5516";"5516";"13"
"5517";"5517";"22"
"5518";"5518";"17"
"5519";"5519";"47"
"5520";"5520";"43"
"5521";"5521";"64"
"5522";"5522";"19"
"5523";"5523";"62"
"5524";"5524";"35"
"5525";"5525";"61"
"5526";"5526";"57"
"5527";"5527";"82"
"5528";"5528";"25"
"5529";"5529";"12"
"5530";"5530";"10"
"5531";"5531";"86"
"5532";"5532";"9"
"5533";"5533";"18"
"5534";"5534";"44"
"5535";"5535";"67"
"5536";"5536";"91"
"5537";"5537";"37"
"5538";"5538";"62"
"5539";"5539";"92"
"5540";"5540";"83"
"5541";"5541";"71"
"5542";"5542";"0"
"5543";"5543";"3"
"5544";"5544";"36"
"5545";"5545";"87"
"5546";"5546";"77"
"5547";"5547";"84"
"5548";"5548";"78"
"5549";"5549";"39"
"5550";"5550";"44"
"5551";"5551";"78"
"5552";"5552";"40"
"5553";"5553";"60"
"5554";"5554";"21"
"5555";"5555";"90"
"5556";"5556";"77"
"5557";"5557";"6"
"5558";"5558";"19"
"5559";"5559";"26"
"5560";"5560";"21"
"5561";"5561";"94"
"5562";"5562";"49"
"5563";"5563";"14"
"5564";"5564";"42"
"5565";"5565";"25"
"5566";"5566";"13"
"5567";"5567";"31"
"5568";"5568";"99"
"5569";"5569";"35"
"5570";"5570";"15"
"5571";"5571";"2"
"5572";"5572";"40"
"5573";"5573";"26"
"5574";"5574";"98"
"5575";"5575";"73"
"5576";"5576";"54"
"5577";"5577";"73"
"5578";"5578";"89"
"5579";"5579";"64"
"5580";"5580";"85"
"5581";"5581";"85"
"5582";"5582";"41"
"5583";"5583";"67"
"5584";"5584";"63"
"5585";"5585";"13"
"5586";"5586";"72"
"5587";"5587";"42"
"5588";"5588";"0"
"5589";"5589";"77"
"5590";"5590";"25"
"5591";"5591";"97"
"5592";"5592";"41"
"5593";"5593";"77"
"5594";"5594";"69"
"5595";"5595";"61"
"5596";"5596";"87"
"5597";"5597";"54"
"5598";"5598";"97"
"5599";"5599";"51"
"5600";"5600";"26"
"5601";"5601";"91"
"5602";"5602";"24"
"5603";"5603";"68"
"5604";"5604";"25"
"5605";"5605";"7"
"5606";"5606";"82"
"5607";"5607";"8"
"5608";"5608";"95"
"5609";"5609";"70"
"5610";"5610";"24"
"5611";"5611";"40"
"5612";"5612";"34"
"5613";"5613";"98"
"5614";"5614";"43"
"5615";"5615";"58"
"5616";"5616";"97"
"5617";"5617";"56"
"5618";"5618";"59"
"5619";"5619";"87"
"5620";"5620";"5"
"5621";"5621";"15"
"5622";"5622";"84"
"5623";"5623";"44"
"5624";"5624";"28"
"5625";"5625";"97"
"5626";"5626";"62"
"5627";"5627";"95"
"5628";"5628";"79"
"5629";"5629";"61"
"5630";"5630";"87"
"5631";"5631";"87"
"5632";"5632";"54"
"5633";"5633";"61"
"5634";"5634";"28"
"5635";"5635";"25"
"5636";"5636";"88"
"5637";"5637";"86"
"5638";"5638";"54"
"5639";"5639";"28"
"5640";"5640";"13"
"5641";"5641";"13"
"5642";"5642";"81"
"5643";"5643";"61"
"5644";"5644";"7"
"5645";"5645";"27"
"5646";"5646";"18"
"5647";"5647";"74"
"5648";"5648";"34"
"5649";"5649";"33"
"5650";"5650";"42"
"5651";"5651";"93"
"5652";"5652";"83"
"5653";"5653";"58"
"5654";"5654";"96"
"5655";"5655";"49"
"5656";"5656";"8"
"5657";"5657";"36"
"5658";"5658";"0"
"5659";"5659";"77"
"5660";"5660";"25"
"5661";"5661";"42"
"5662";"5662";"59"
"5663";"5663";"90"
"5664";"5664";"22"
"5665";"5665";"27"
"5666";"5666";"95"
"5667";"5667";"8"
"5668";"5668";"89"
"5669";"5669";"53"
"5670";"5670";"89"
"5671";"5671";"2"
"5672";"5672";"95"
"5673";"5673";"80"
"5674";"5674";"17"
"5675";"5675";"77"
"5676";"5676";"77"
"5677";"5677";"63"
"5678";"5678";"32"
"5679";"5679";"58"
"5680";"5680";"64"
"5681";"5681";"69"
"5682";"5682";"54"
"5683";"5683";"21"
"5684";"5684";"93"
"5685";"5685";"85"
"5686";"5686";"45"
"5687";"5687";"71"
"5688";"5688";"70"
"5689";"5689";"93"
"5690";"5690";"34"
"5691";"5691";"66"
"5692";"5692";"5"
"5693";"5693";"37"
"5694";"5694";"52"
"5695";"5695";"78"
"5696";"5696";"100"
"5697";"5697";"19"
"5698";"5698";"90"
"5699";"5699";"55"
"5700";"5700";"69"
"5701";"5701";"35"
"5702";"5702";"56"
"5703";"5703";"42"
"5704";"5704";"69"
"5705";"5705";"82"
"5706";"5706";"53"
"5707";"5707";"66"
"5708";"5708";"60"
"5709";"5709";"90"
"5710";"5710";"0"
"5711";"5711";"25"
"5712";"5712";"66"
"5713";"5713";"92"
"5714";"5714";"25"
"5715";"5715";"61"
"5716";"5716";"59"
"5717";"5717";"93"
"5718";"5718";"99"
"5719";"5719";"68"
"5720";"5720";"100"
"5721";"5721";"59"
"5722";"5722";"51"
"5723";"5723";"0"
"5724";"5724";"31"
"5725";"5725";"6"
"5726";"5726";"100"
"5727";"5727";"92"
"5728";"5728";"44"
"5729";"5729";"74"
"5730";"5730";"50"
"5731";"5731";"40"
"5732";"5732";"59"
"5733";"5733";"92"
"5734";"5734";"1"
"5735";"5735";"35"
"5736";"5736";"7"
"5737";"5737";"59"
"5738";"5738";"82"
"5739";"5739";"5"
"5740";"5740";"12"
"5741";"5741";"80"
"5742";"5742";"14"
"5743";"5743";"82"
"5744";"5744";"46"
"5745";"5745";"42"
"5746";"5746";"22"
"5747";"5747";"74"
"5748";"5748";"26"
"5749";"5749";"51"
"5750";"5750";"14"
"5751";"5751";"20"
"5752";"5752";"60"
"5753";"5753";"40"
"5754";"5754";"60"
"5755";"5755";"57"
"5756";"5756";"62"
"5757";"5757";"98"
"5758";"5758";"35"
"5759";"5759";"61"
"5760";"5760";"44"
"5761";"5761";"80"
"5762";"5762";"79"
"5763";"5763";"100"
"5764";"5764";"75"
"5765";"5765";"52"
"5766";"5766";"38"
"5767";"5767";"52"
"5768";"5768";"71"
"5769";"5769";"16"
"5770";"5770";"58"
"5771";"5771";"97"
"5772";"5772";"18"
"5773";"5773";"4"
"5774";"5774";"69"
"5775";"5775";"26"
"5776";"5776";"15"
"5777";"5777";"0"
"5778";"5778";"61"
"5779";"5779";"13"
"5780";"5780";"1"
"5781";"5781";"10"
"5782";"5782";"76"
"5783";"5783";"86"
"5784";"5784";"28"
"5785";"5785";"67"
"5786";"5786";"1"
"5787";"5787";"6"
"5788";"5788";"41"
"5789";"5789";"92"
"5790";"5790";"99"
"5791";"5791";"30"
"5792";"5792";"49"
"5793";"5793";"93"
"5794";"5794";"99"
"5795";"5795";"80"
"5796";"5796";"17"
"5797";"5797";"58"
"5798";"5798";"17"
"5799";"5799";"10"
"5800";"5800";"65"
"5801";"5801";"24"
"5802";"5802";"62"
"5803";"5803";"75"
"5804";"5804";"56"
"5805";"5805";"92"
"5806";"5806";"79"
"5807";"5807";"21"
"5808";"5808";"26"
"5809";"5809";"73"
"5810";"5810";"10"
"5811";"5811";"55"
"5812";"5812";"78"
"5813";"5813";"100"
"5814";"5814";"14"
"5815";"5815";"95"
"5816";"5816";"26"
"5817";"5817";"96"
"5818";"5818";"27"
"5819";"5819";"91"
"5820";"5820";"79"
"5821";"5821";"0"
"5822";"5822";"80"
"5823";"5823";"88"
"5824";"5824";"16"
"5825";"5825";"38"
"5826";"5826";"85"
"5827";"5827";"40"
"5828";"5828";"22"
"5829";"5829";"35"
"5830";"5830";"52"
"5831";"5831";"95"
"5832";"5832";"10"
"5833";"5833";"53"
"5834";"5834";"12"
"5835";"5835";"3"
"5836";"5836";"38"
"5837";"5837";"57"
"5838";"5838";"22"
"5839";"5839";"7"
"5840";"5840";"43"
"5841";"5841";"83"
"5842";"5842";"61"
"5843";"5843";"75"
"5844";"5844";"83"
"5845";"5845";"30"
"5846";"5846";"90"
"5847";"5847";"60"
"5848";"5848";"71"
"5849";"5849";"50"
"5850";"5850";"18"
"5851";"5851";"31"
"5852";"5852";"16"
"5853";"5853";"88"
"5854";"5854";"23"
"5855";"5855";"86"
"5856";"5856";"22"
"5857";"5857";"2"
"5858";"5858";"3"
"5859";"5859";"0"
"5860";"5860";"66"
"5861";"5861";"97"
"5862";"5862";"44"
"5863";"5863";"61"
"5864";"5864";"30"
"5865";"5865";"92"
"5866";"5866";"91"
"5867";"5867";"46"
"5868";"5868";"87"
"5869";"5869";"56"
"5870";"5870";"7"
"5871";"5871";"32"
"5872";"5872";"32"
"5873";"5873";"24"
"5874";"5874";"55"
"5875";"5875";"71"
"5876";"5876";"21"
"5877";"5877";"59"
"5878";"5878";"35"
"5879";"5879";"85"
"5880";"5880";"18"
"5881";"5881";"81"
"5882";"5882";"74"
"5883";"5883";"76"
"5884";"5884";"26"
"5885";"5885";"47"
"5886";"5886";"64"
"5887";"5887";"54"
"5888";"5888";"67"
"5889";"5889";"94"
"5890";"5890";"39"
"5891";"5891";"57"
"5892";"5892";"15"
"5893";"5893";"91"
"5894";"5894";"86"
"5895";"5895";"6"
"5896";"5896";"36"
"5897";"5897";"15"
"5898";"5898";"52"
"5899";"5899";"100"
"5900";"5900";"14"
"5901";"5901";"57"
"5902";"5902";"79"
"5903";"5903";"28"
"5904";"5904";"77"
"5905";"5905";"71"
"5906";"5906";"53"
"5907";"5907";"77"
"5908";"5908";"75"
"5909";"5909";"93"
"5910";"5910";"54"
"5911";"5911";"7"
"5912";"5912";"59"
"5913";"5913";"43"
"5914";"5914";"34"
"5915";"5915";"1"
"5916";"5916";"26"
"5917";"5917";"40"
"5918";"5918";"33"
"5919";"5919";"66"
"5920";"5920";"44"
"5921";"5921";"26"
"5922";"5922";"26"
"5923";"5923";"48"
"5924";"5924";"78"
"5925";"5925";"46"
"5926";"5926";"94"
"5927";"5927";"64"
"5928";"5928";"64"
"5929";"5929";"62"
"5930";"5930";"82"
"5931";"5931";"84"
"5932";"5932";"27"
"5933";"5933";"74"
"5934";"5934";"69"
"5935";"5935";"66"
"5936";"5936";"19"
"5937";"5937";"4"
"5938";"5938";"55"
"5939";"5939";"30"
"5940";"5940";"92"
"5941";"5941";"58"
"5942";"5942";"2"
"5943";"5943";"88"
"5944";"5944";"34"
"5945";"5945";"80"
"5946";"5946";"49"
"5947";"5947";"41"
"5948";"5948";"15"
"5949";"5949";"8"
"5950";"5950";"13"
"5951";"5951";"15"
"5952";"5952";"40"
"5953";"5953";"80"
"5954";"5954";"41"
"5955";"5955";"89"
"5956";"5956";"93"
"5957";"5957";"15"
"5958";"5958";"22"
"5959";"5959";"26"
"5960";"5960";"80"
"5961";"5961";"9"
"5962";"5962";"94"
"5963";"5963";"0"
"5964";"5964";"65"
"5965";"5965";"34"
"5966";"5966";"89"
"5967";"5967";"73"
"5968";"5968";"53"
"5969";"5969";"13"
"5970";"5970";"3"
"5971";"5971";"27"
"5972";"5972";"94"
"5973";"5973";"87"
"5974";"5974";"25"
"5975";"5975";"17"
"5976";"5976";"59"
"5977";"5977";"55"
"5978";"5978";"73"
"5979";"5979";"75"
"5980";"5980";"11"
"5981";"5981";"69"
"5982";"5982";"23"
"5983";"5983";"13"
"5984";"5984";"25"
"5985";"5985";"67"
"5986";"5986";"94"
"5987";"5987";"86"
"5988";"5988";"28"
"5989";"5989";"84"
"5990";"5990";"10"
"5991";"5991";"81"
"5992";"5992";"68"
"5993";"5993";"5"
"5994";"5994";"52"
"5995";"5995";"23"
"5996";"5996";"42"
"5997";"5997";"79"
"5998";"5998";"66"
"5999";"5999";"66"
"6000";"6000";"83"
"6001";"6001";"61"
"6002";"6002";"68"
"6003";"6003";"11"
"6004";"6004";"6"
"6005";"6005";"34"
"6006";"6006";"18"
"6007";"6007";"85"
"6008";"6008";"64"
"6009";"6009";"93"
"6010";"6010";"7"
"6011";"6011";"23"
"6012";"6012";"75"
"6013";"6013";"96"
"6014";"6014";"88"
"6015";"6015";"46"
"6016";"6016";"9"
"6017";"6017";"87"
"6018";"6018";"46"
"6019";"6019";"69"
"6020";"6020";"39"
"6021";"6021";"35"
"6022";"6022";"57"
"6023";"6023";"36"
"6024";"6024";"90"
"6025";"6025";"84"
"6026";"6026";"70"
"6027";"6027";"94"
"6028";"6028";"11"
"6029";"6029";"60"
"6030";"6030";"77"
"6031";"6031";"86"
"6032";"6032";"37"
"6033";"6033";"53"
"6034";"6034";"75"
"6035";"6035";"23"
"6036";"6036";"66"
"6037";"6037";"95"
"6038";"6038";"31"
"6039";"6039";"59"
"6040";"6040";"59"
"6041";"6041";"72"
"6042";"6042";"79"
"6043";"6043";"100"
"6044";"6044";"33"
"6045";"6045";"17"
"6046";"6046";"100"
"6047";"6047";"40"
"6048";"6048";"17"
"6049";"6049";"49"
"6050";"6050";"23"
"6051";"6051";"13"
"6052";"6052";"98"
"6053";"6053";"15"
"6054";"6054";"35"
"6055";"6055";"49"
"6056";"6056";"57"
"6057";"6057";"47"
"6058";"6058";"10"
"6059";"6059";"72"
"6060";"6060";"38"
"6061";"6061";"67"
"6062";"6062";"81"
"6063";"6063";"25"
"6064";"6064";"89"
"6065";"6065";"92"
"6066";"6066";"64"
"6067";"6067";"64"
"6068";"6068";"13"
"6069";"6069";"54"
"6070";"6070";"86"
"6071";"6071";"25"
"6072";"6072";"95"
"6073";"6073";"70"
"6074";"6074";"56"
"6075";"6075";"12"
"6076";"6076";"68"
"6077";"6077";"13"
"6078";"6078";"16"
"6079";"6079";"51"
"6080";"6080";"26"
"6081";"6081";"17"
"6082";"6082";"66"
"6083";"6083";"100"
"6084";"6084";"6"
"6085";"6085";"6"
"6086";"6086";"26"
"6087";"6087";"53"
"6088";"6088";"60"
"6089";"6089";"77"
"6090";"6090";"42"
"6091";"6091";"24"
"6092";"6092";"4"
"6093";"6093";"75"
"6094";"6094";"95"
"6095";"6095";"83"
"6096";"6096";"35"
"6097";"6097";"87"
"6098";"6098";"88"
"6099";"6099";"10"
"6100";"6100";"69"
"6101";"6101";"1"
"6102";"6102";"6"
"6103";"6103";"35"
"6104";"6104";"63"
"6105";"6105";"53"
"6106";"6106";"85"
"6107";"6107";"67"
"6108";"6108";"39"
"6109";"6109";"24"
"6110";"6110";"42"
"6111";"6111";"0"
"6112";"6112";"36"
"6113";"6113";"68"
"6114";"6114";"43"
"6115";"6115";"88"
"6116";"6116";"95"
"6117";"6117";"36"
"6118";"6118";"80"
"6119";"6119";"61"
"6120";"6120";"53"
"6121";"6121";"21"
"6122";"6122";"5"
"6123";"6123";"59"
"6124";"6124";"33"
"6125";"6125";"17"
"6126";"6126";"27"
"6127";"6127";"35"
"6128";"6128";"44"
"6129";"6129";"52"
"6130";"6130";"33"
"6131";"6131";"67"
"6132";"6132";"67"
"6133";"6133";"28"
"6134";"6134";"1"
"6135";"6135";"57"
"6136";"6136";"66"
"6137";"6137";"23"
"6138";"6138";"64"
"6139";"6139";"75"
"6140";"6140";"40"
"6141";"6141";"49"
"6142";"6142";"60"
"6143";"6143";"9"
"6144";"6144";"0"
"6145";"6145";"72"
"6146";"6146";"30"
"6147";"6147";"72"
"6148";"6148";"27"
"6149";"6149";"9"
"6150";"6150";"32"
"6151";"6151";"32"
"6152";"6152";"50"
"6153";"6153";"24"
"6154";"6154";"62"
"6155";"6155";"69"
"6156";"6156";"67"
"6157";"6157";"74"
"6158";"6158";"78"
"6159";"6159";"71"
"6160";"6160";"1"
"6161";"6161";"12"
"6162";"6162";"36"
"6163";"6163";"13"
"6164";"6164";"90"
"6165";"6165";"37"
"6166";"6166";"9"
"6167";"6167";"26"
"6168";"6168";"16"
"6169";"6169";"79"
"6170";"6170";"45"
"6171";"6171";"60"
"6172";"6172";"85"
"6173";"6173";"39"
"6174";"6174";"24"
"6175";"6175";"24"
"6176";"6176";"19"
"6177";"6177";"89"
"6178";"6178";"51"
"6179";"6179";"75"
"6180";"6180";"77"
"6181";"6181";"54"
"6182";"6182";"53"
"6183";"6183";"64"
"6184";"6184";"59"
"6185";"6185";"12"
"6186";"6186";"94"
"6187";"6187";"98"
"6188";"6188";"74"
"6189";"6189";"91"
"6190";"6190";"61"
"6191";"6191";"3"
"6192";"6192";"57"
"6193";"6193";"16"
"6194";"6194";"9"
"6195";"6195";"63"
"6196";"6196";"44"
"6197";"6197";"60"
"6198";"6198";"56"
"6199";"6199";"42"
"6200";"6200";"23"
"6201";"6201";"82"
"6202";"6202";"69"
"6203";"6203";"68"
"6204";"6204";"77"
"6205";"6205";"47"
"6206";"6206";"92"
"6207";"6207";"21"
"6208";"6208";"33"
"6209";"6209";"63"
"6210";"6210";"32"
"6211";"6211";"25"
"6212";"6212";"86"
"6213";"6213";"19"
"6214";"6214";"52"
"6215";"6215";"24"
"6216";"6216";"62"
"6217";"6217";"6"
"6218";"6218";"92"
"6219";"6219";"73"
"6220";"6220";"12"
"6221";"6221";"30"
"6222";"6222";"64"
"6223";"6223";"3"
"6224";"6224";"27"
"6225";"6225";"11"
"6226";"6226";"28"
"6227";"6227";"49"
"6228";"6228";"63"
"6229";"6229";"35"
"6230";"6230";"67"
"6231";"6231";"10"
"6232";"6232";"21"
"6233";"6233";"55"
"6234";"6234";"33"
"6235";"6235";"72"
"6236";"6236";"61"
"6237";"6237";"80"
"6238";"6238";"89"
"6239";"6239";"71"
"6240";"6240";"99"
"6241";"6241";"55"
"6242";"6242";"25"
"6243";"6243";"89"
"6244";"6244";"54"
"6245";"6245";"98"
"6246";"6246";"15"
"6247";"6247";"63"
"6248";"6248";"47"
"6249";"6249";"7"
"6250";"6250";"81"
"6251";"6251";"27"
"6252";"6252";"47"
"6253";"6253";"79"
"6254";"6254";"46"
"6255";"6255";"79"
"6256";"6256";"13"
"6257";"6257";"21"
"6258";"6258";"80"
"6259";"6259";"79"
"6260";"6260";"94"
"6261";"6261";"12"
"6262";"6262";"3"
"6263";"6263";"15"
"6264";"6264";"38"
"6265";"6265";"67"
