money_spent;client_ID;lvl_ID
251447;3618;2
251448;3619;1
251449;3620;2
251450;3621;3
251451;3622;4
251452;3623;5
251453;3624;6
251454;3625;1
251455;3626;2
251456;3627;3
251457;3628;4
251458;3629;5
251459;3630;6
251460;3631;1
251461;3632;2
251462;3633;1
251463;3634;2
251464;3635;3
251465;3636;4
251466;3637;5
251467;3638;6
251468;3639;1
251469;3640;2
251470;3641;3
251471;3642;4
251472;3643;5
251473;3644;6
251474;3645;1
251475;3646;2
251476;3647;1
251477;3648;2
251478;3649;3
251479;3650;4
251480;3651;5
251481;3652;6
251482;3653;1
251483;3654;2
251484;3655;3
251485;3656;4
251486;3657;5
251487;3658;6
251488;3659;1
251489;3660;2
251490;3661;1
251491;3662;2
251492;3663;3
251493;3664;4
251494;3665;5
251495;3666;6
251496;3667;1
251497;3668;2
251498;3669;3
251499;3670;4
251500;3671;5
251501;3672;6
251502;3673;1
251503;3674;2
251504;3675;1
251505;3676;2
251506;3677;3
251507;3678;4
251508;3679;5
251509;3680;6
251510;3681;1
251511;3682;2
251512;3683;3
251513;3684;4
251514;3685;5
251515;3686;6
251516;3687;1
251517;3688;2
251518;3689;1
251519;3690;2
251520;3691;3
251521;3692;4
251522;3693;5
251523;3694;6
251524;3695;1
251525;3696;2
251526;3697;3
251527;3698;4
251528;3699;5
251529;3700;6
251530;3701;1
251531;3702;2
251532;3703;1
251533;3704;2
251534;3705;3
251535;3706;4
251536;3707;5
251537;3708;6
251538;3709;1
251539;3710;2
251540;3711;3
251541;3712;4
251542;3713;5
251543;3714;6
251544;3715;1
251545;3716;2
251546;3717;1
251547;3718;2
251548;3719;3
251549;3720;4
251550;3721;5
251551;3722;6
251552;3723;1
251553;3724;2
251554;3725;3
251555;3726;4
251556;3727;5
251557;3728;6
251558;3729;1
251559;3730;2
251560;3731;1
251561;3732;2
251562;3733;3
251563;3734;4
251564;3735;5
251565;3736;6
251566;3737;1
251567;3738;2
251568;3739;3
251569;3740;4
251570;3741;5
251571;3742;6
251572;3743;1
251573;3744;2
251574;3745;1
251575;3746;2
251576;3747;3
251577;3748;4
251578;3749;5
251579;3750;6
251580;3751;1
251581;3752;2
251582;3753;3
251583;3754;4
251584;3755;5
251585;3756;6
251586;3757;1
251587;3758;2
251588;3759;1
251589;3760;2
251590;3761;3
251591;3762;4
251592;3763;5
251593;3764;6
251594;3765;1
251595;3766;2
251596;3767;3
251597;3768;4
251598;3769;5
251599;3770;6
251600;3771;1
251601;3772;2
251602;3773;1
251603;3774;2
251604;3775;3
251605;3776;4
251606;3777;5
251607;3778;6
251608;3779;1
251609;3780;2
251610;3781;3
251611;3782;4
251612;3783;5
251613;3784;6
251614;3785;1
251615;3786;2
251616;3787;1
251617;3788;2
251618;3789;3
251619;3790;2
251620;3791;1
251621;3792;2
251622;3793;3
251623;3794;2
251624;3795;1
251625;3796;2
251626;3797;3
251627;3798;2
251628;3799;1
251629;3800;2
251630;3801;3
251631;3802;2
251632;3803;1
251633;3804;2
251634;3805;3
251635;3806;2
251636;3807;1
251637;3808;2
251638;3809;3
251639;3810;2
251640;3811;1
251641;3812;2
251642;3813;3
251643;3814;2
251644;3815;1
251645;3816;2
251646;3817;3
251647;3818;2
251648;3819;1
251649;3820;2
251650;3821;3
251651;3822;2
251652;3823;1
251653;3824;2
251654;3825;3
251655;3826;2
251656;3827;1
251657;3828;2
251658;3829;3
251659;3830;2
251660;3831;1
251661;3832;2
251662;3833;3
251663;3834;2
251664;3835;1
251665;3836;2
251666;3837;3
251667;3838;2
251668;3839;1
251669;3840;2
251670;3841;3
251671;3842;2
251672;3843;1
251673;3844;2
251674;3845;3
251675;3846;2
251676;3847;1
251677;3848;2
251678;3849;3
251679;3850;2
251680;3851;1
251681;3852;2
251682;3853;3
251683;3854;2
251684;3855;1
251685;3856;2
251686;3857;3
251687;3858;2
251688;3859;1
251689;3860;2
251690;3861;3
251691;3862;2
251692;3863;1
251693;3864;2
251694;3865;3
251695;3866;2
251696;3867;1
251697;3868;2
251698;3869;3
251699;3870;2
251700;3871;1
251701;3872;2
251702;3873;3
251703;3874;2
251704;3875;1
251705;3876;2
251706;3877;3
251707;3878;2
251708;3879;1
251709;3880;2
251710;3881;3
251711;3882;2
251712;3883;1
251713;3884;2
251714;3885;3
251715;3886;2
251716;3887;1
251717;3888;2
251718;3889;3
251719;3890;2
251720;3891;1
251721;3892;2
251722;3893;3
251723;3894;2
251724;3895;1
251725;3896;2
251726;3897;3
251727;3898;2
251728;3899;1
251729;3900;2
251730;3901;3
251731;3902;2
251732;3903;1
251733;3904;2
251734;3905;3
251735;3906;2
251736;3907;1
251737;3908;2
251738;3909;3
251739;3910;2
251740;3911;1
251741;3912;2
251742;3913;3
251743;3914;2
251744;3915;1
251745;3916;2
251746;3917;3
251747;3918;2
251748;3919;1
251749;3920;2
251750;3921;3
251751;3922;2
251752;3923;1
251753;3924;2
251754;3925;3
251755;3926;2
251756;3927;1
251757;3928;2
251758;3929;3
251759;3930;2
251760;3931;1
251761;3932;2
251762;3933;3
251763;3934;2
251764;3935;1
251765;3936;2
251766;3937;3
251767;3938;2
251768;3939;1
251769;3940;2
251770;3941;3
251771;3942;2
251772;3943;1
251773;3944;2
251774;3945;3
251775;3946;2
251776;3947;1
251777;3948;2
251778;3949;3
251779;3950;2
251780;3951;1
251781;3952;2
251782;3953;3
251783;3954;2
251784;3955;1
251785;3956;2
251786;3957;3
251787;3958;2
251788;3959;1
251789;3960;2
251790;3961;3
251791;3962;2
251792;3963;1
251793;3964;2
251794;3965;3
251795;3966;2
251796;3967;1
251797;3968;2
251798;3969;3
251799;3970;2
251800;3971;1
251801;3972;2
251802;3973;3
251803;3974;2
251804;3975;1
251805;3976;2
251806;3977;3
251807;3978;2
251808;3979;1
251809;3980;2
251810;3981;3
251811;3982;2
251812;3983;1
251813;3984;2
251814;3985;3
251815;3986;2
251816;3987;1
251817;3988;2
251818;3989;3
251819;3990;2
251820;3991;1
251821;3992;2
251822;3993;3
251823;3994;2
251824;3995;1
251825;3996;2
251826;3997;3
251827;3998;2
251828;3999;1
251829;4000;2
251830;4001;3
251831;4002;2
251832;4003;1
251833;4004;2
251834;4005;3
251835;4006;2
251836;4007;1
251837;4008;2
251838;4009;3
251839;4010;2
251840;4011;1
251841;4012;2
251842;4013;3
251843;4014;2
251844;4015;1
251845;4016;2
251846;4017;3
251847;4018;2
251848;4019;1
251849;4020;2
251850;4021;3
251851;4022;2
251852;4023;1
251853;4024;2
251854;4025;3
251855;4026;2
251856;4027;1
251857;4028;2
251858;4029;3
251859;4030;2
251860;4031;1
251861;4032;2
251862;4033;3
251863;4034;2
251864;4035;1
251865;4036;2
251866;4037;3
251867;4038;2
251868;4039;1
251869;4040;2
251870;4041;3
251871;4042;2
251872;4043;1
251873;4044;2
251874;4045;3
251875;4046;2
251876;4047;1
251877;4048;2
251878;4049;3
251879;4050;2
251880;4051;1
251881;4052;2
251882;4053;3
251883;4054;2
251884;4055;1
251885;4056;2
251886;4057;3
251887;4058;2
251888;4059;1
251889;4060;2
251890;4061;3
251891;4062;2
251892;4063;1
251893;4064;2
251894;4065;3
251895;4066;2
251896;4067;1
251897;4068;2
251898;4069;3
251899;4070;2
251900;4071;1
251901;4072;2
251902;4073;3
251903;4074;2
251904;4075;1
251905;4076;2
251906;4077;3
251907;4078;2
251908;4079;1
251909;4080;2
251910;4081;3
251911;4082;2
251912;4083;1
251913;4084;2
251914;4085;3
251915;4086;2
251916;4087;1
251917;4088;2
251918;4089;3
251919;4090;2
251920;4091;1
251921;4092;2
251922;4093;3
251923;4094;2
251924;4095;1
251925;4096;2
251926;4097;3
251927;4098;2
251928;4099;1
251929;4100;2
251930;4101;3
251931;4102;2
251932;4103;1
251933;4104;2
251934;4105;3
251935;4106;2
251936;4107;1
251937;4108;2
251938;4109;3
251939;4110;2
251940;4111;1
251941;4112;2
251942;4113;3
251943;4114;2
251944;4115;1
251945;4116;2
251946;4117;3
251947;4118;2
251948;4119;1
251949;4120;2
251950;4121;3
251951;4122;2
251952;4123;1
251953;4124;2
251954;4125;3
251955;4126;2
251956;4127;1
251957;4128;2
251958;4129;3
251959;4130;2
251960;4131;1
251961;4132;2
251962;4133;3
251963;4134;2
251964;4135;1
251965;4136;2
251966;4137;3
251967;4138;2
251968;4139;1
251969;4140;2
251970;4141;3
251971;4142;2
251972;4143;1
251973;4144;2
251974;4145;3
251975;4146;2
251976;4147;1
251977;4148;2
251978;4149;3
251979;4150;2
251980;4151;1
251981;4152;2
251982;4153;3
251983;4154;2
251984;4155;1
251985;4156;2
251986;4157;3
251987;4158;2
251988;4159;1
251989;4160;2
251990;4161;3
251991;4162;2
251992;4163;1
251993;4164;2
251994;4165;3
251995;4166;2
251996;4167;1
251997;4168;2
251998;4169;3
251999;4170;2
252000;4171;1
252001;4172;2
252002;4173;3
252003;4174;2
252004;4175;1
252005;4176;2
252006;4177;3
252007;4178;2
252008;4179;1
252009;4180;2
252010;4181;3
252011;4182;2
252012;4183;1
252013;4184;2
252014;4185;3
252015;4186;2
252016;4187;1
252017;4188;2
252018;4189;3
252019;4190;2
252020;4191;1
252021;4192;2
252022;4193;3
252023;4194;2
252024;4195;1
252025;4196;2
252026;4197;3
252027;4198;2
252028;4199;1
252029;4200;2
252030;4201;3
252031;4202;2
252032;4203;1
252033;4204;2
252034;4205;3
252035;4206;2
252036;4207;1
252037;4208;2
252038;4209;3
252039;4210;2
252040;4211;1
252041;4212;2
252042;4213;3
252043;4214;2
252044;4215;1
252045;4216;2
252046;4217;3
252047;4218;2
252048;4219;1
252049;4220;2
252050;4221;3
252051;4222;2
252052;4223;1
252053;4224;2
252054;4225;3
252055;4226;2
252056;4227;1
252057;4228;2
252058;4229;3
252059;4230;2
252060;4231;1
252061;4232;2
252062;4233;3
252063;4234;2
252064;4235;1
252065;4236;2
252066;4237;3
252067;4238;2
252068;4239;1
252069;4240;2
252070;4241;3
252071;4242;2
252072;4243;1
252073;4244;2
252074;4245;3
252075;4246;2
252076;4247;1
252077;4248;2
252078;4249;3
252079;4250;2
252080;4251;1
252081;4252;2
252082;4253;3
252083;4254;2
252084;4255;1
252085;4256;2
252086;4257;3
252087;4258;2
252088;4259;1
252089;4260;2
252090;4261;3
252091;4262;2
252092;4263;1
252093;4264;2
252094;4265;3
252095;4266;2
252096;4267;1
252097;4268;2
252098;4269;3
252099;4270;2
252100;4271;1
252101;4272;2
252102;4273;3
252103;4274;2
252104;4275;1
252105;4276;2
252106;4277;3
252107;4278;2
252108;4279;1
252109;4280;2
252110;4281;3
252111;4282;2
252112;4283;1
252113;4284;2
252114;4285;3
252115;4286;2
252116;4287;1
252117;4288;2
252118;4289;3
252119;4290;2
252120;4291;1
252121;4292;2
252122;4293;3
252123;4294;2
252124;4295;1
252125;4296;2
252126;4297;3
252127;4298;2
252128;4299;1
252129;4300;2
252130;4301;3
252131;4302;2
252132;4303;1
252133;4304;2
252134;4305;3
252135;4306;2
252136;4307;1
252137;4308;2
252138;4309;3
252139;4310;2
252140;4311;1
252141;4312;2
252142;4313;3
252143;4314;2
252144;4315;1
252145;4316;2
252146;4317;3
252147;4318;2
252148;4319;1
252149;4320;2
252150;4321;3
252151;4322;2
252152;4323;1
252153;4324;2
252154;4325;3
252155;4326;2
252156;4327;1
252157;4328;2
252158;4329;3
252159;4330;2
252160;4331;1
252161;4332;2
252162;4333;3
252163;4334;2
252164;4335;1
252165;4336;2
252166;4337;3
252167;4338;2
252168;4339;1
252169;4340;2
252170;4341;3
252171;4342;2
252172;4343;1
252173;4344;2
252174;4345;3
252175;4346;2
252176;4347;1
252177;4348;2
252178;4349;3
252179;4350;2
252180;4351;1
252181;4352;2
252182;4353;3
252183;4354;2
252184;4355;1
252185;4356;2
252186;4357;3
252187;4358;2
252188;4359;1
252189;4360;2
252190;4361;3
252191;4362;2
252192;4363;1
252193;4364;2
252194;4365;3
252195;4366;2
252196;4367;1
252197;4368;2
252198;4369;3
252199;4370;2
252200;4371;1
252201;4372;2
252202;4373;3
252203;4374;2
252204;4375;1
252205;4376;2
252206;4377;3
252207;4378;2
252208;4379;1
252209;4380;2
252210;4381;3
252211;4382;2
252212;4383;1
252213;4384;2
252214;4385;3
252215;4386;2
252216;4387;1
252217;4388;2
252218;4389;3
252219;4390;2
252220;4391;1
252221;4392;2
252222;4393;3
252223;4394;2
252224;4395;1
252225;4396;2
252226;4397;3
252227;4398;2
252228;4399;1
252229;4400;2
252230;4401;3
252231;4402;2
252232;4403;1
252233;4404;2
252234;4405;3
252235;4406;2
252236;4407;1
252237;4408;2
252238;4409;3
252239;4410;2
252240;4411;1
252241;4412;2
252242;4413;3
252243;4414;2
252244;4415;1
252245;4416;2
252246;4417;3
252247;4418;2
252248;4419;1
252249;4420;2
252250;4421;3
252251;4422;2
252252;4423;1
252253;4424;2
252254;4425;3
252255;4426;2
252256;4427;1
252257;4428;2
252258;4429;3
252259;4430;2
252260;4431;1
252261;4432;2
252262;4433;3
252263;4434;2
252264;4435;1
252265;4436;2
252266;4437;3
252267;4438;2
252268;4439;1
252269;4440;2
252270;4441;3
252271;4442;2
252272;4443;1
252273;4444;2
252274;4445;3
252275;4446;2
252276;4447;1
252277;4448;2
252278;4449;3
252279;4450;2
252280;4451;1
252281;4452;2
252282;4453;3
252283;4454;2
252284;4455;1
252285;4456;2
252286;4457;3
252287;4458;2
252288;4459;1
252289;4460;2
252290;4461;3
252291;4462;2
252292;4463;1
252293;4464;2
252294;4465;3
252295;4466;2
252296;4467;1
252297;4468;2
252298;4469;3
252299;4470;2
252300;4471;1
252301;4472;2
252302;4473;3
252303;4474;2
252304;4475;1
252305;4476;2
252306;4477;3
252307;4478;2
252308;4479;1
252309;4480;2
252310;4481;3
252311;4482;2
252312;4483;1
252313;4484;2
252314;4485;3
252315;4486;2
252316;4487;1
252317;4488;2
252318;4489;3
252319;4490;2
252320;4491;1
252321;4492;2
252322;4493;3
252323;4494;2
252324;4495;1
252325;4496;2
252326;4497;3
252327;4498;2
252328;4499;1
252329;4500;2
252330;4501;3
252331;4502;2
252332;4503;1
252333;4504;2
252334;4505;3
252335;4506;2
252336;4507;1
252337;4508;2
252338;4509;3
252339;4510;2
252340;4511;1
252341;4512;2
252342;4513;3
252343;4514;2
252344;4515;1
252345;4516;2
252346;4517;3
252347;4518;2
252348;4519;1
252349;4520;2
252350;4521;3
252351;4522;2
252352;4523;1
252353;4524;2
252354;4525;3
252355;4526;2
252356;4527;1
252357;4528;2
252358;4529;3
252359;4530;2
252360;4531;1
252361;4532;2
252362;4533;3
252363;4534;2
252364;4535;1
252365;4536;2
252366;4537;3
252367;4538;2
252368;4539;1
252369;4540;2
252370;4541;3
252371;4542;2
252372;4543;1
252373;4544;2
252374;4545;3
252375;4546;2
252376;4547;1
252377;4548;2
252378;4549;3
252379;4550;2
252380;4551;1
252381;4552;2
252382;4553;3
252383;4554;2
252384;4555;1
252385;4556;2
252386;4557;3
252387;4558;2
252388;4559;1
252389;4560;2
252390;4561;3
252391;4562;2
252392;4563;1
252393;4564;2
252394;4565;3
252395;4566;2
252396;4567;1
252397;4568;2
252398;4569;3
252399;4570;2
252400;4571;1
252401;4572;2
252402;4573;3
252403;4574;2
252404;4575;1
252405;4576;2
252406;4577;3
252407;4578;2
252408;4579;1
252409;4580;2
252410;4581;3
252411;4582;2
252412;4583;1
252413;4584;2
252414;4585;3
252415;4586;2
252416;4587;1
252417;4588;2
252418;4589;3
252419;4590;2
252420;4591;1
252421;4592;2
252422;4593;3
252423;4594;2
252424;4595;1
252425;4596;2
252426;4597;3
252427;4598;2
252428;4599;1
252429;4600;2
252430;4601;3
252431;4602;2
252432;4603;1
252433;4604;2
252434;4605;3
252435;4606;2
252436;4607;1
252437;4608;2
252438;4609;3
252439;4610;2
252440;4611;1
252441;4612;2
252442;4613;3
252443;4614;2
252444;4615;1
252445;4616;2
252446;4617;3
252447;4618;2
252448;4619;1
252449;4620;2
252450;4621;3
252451;4622;2
252452;4623;1
252453;4624;2
252454;4625;3
252455;4626;2
252456;4627;1
252457;4628;2
252458;4629;3
252459;4630;2
252460;4631;1
252461;4632;2
252462;4633;3
252463;4634;2
252464;4635;1
252465;4636;2
252466;4637;3
252467;4638;2
252468;4639;1
252469;4640;2
252470;4641;3
252471;4642;2
252472;4643;1
252473;4644;2
252474;4645;3
252475;4646;2
252476;4647;1
252477;4648;2
252478;4649;3
252479;4650;2
252480;4651;1
252481;4652;2
252482;4653;3
252483;4654;2
252484;4655;1
252485;4656;2
252486;4657;3
252487;4658;2
252488;4659;1
252489;4660;2
252490;4661;3
252491;4662;2
252492;4663;1
252493;4664;2
252494;4665;3
252495;4666;2
252496;4667;1
252497;4668;2
252498;4669;3
252499;4670;2
252500;4671;1
252501;4672;2
252502;4673;3
252503;4674;2
252504;4675;1
252505;4676;2
252506;4677;3
252507;4678;2
252508;4679;1
252509;4680;2
252510;4681;3
252511;4682;2
252512;4683;1
252513;4684;2
252514;4685;3
252515;4686;2
252516;4687;1
252517;4688;2
252518;4689;3
252519;4690;2
252520;4691;1
252521;4692;2
252522;4693;3
252523;4694;2
252524;4695;1
252525;4696;2
252526;4697;3
252527;4698;2
252528;4699;1
252529;4700;2
252530;4701;3
252531;4702;2
252532;4703;1
252533;4704;2
252534;4705;3
252535;4706;2
252536;4707;1
252537;4708;2
252538;4709;3
252539;4710;2
252540;4711;1
252541;4712;2
252542;4713;3
252543;4714;2
252544;4715;1
252545;4716;2
252546;4717;3
252547;4718;2
252548;4719;1
252549;4720;2
252550;4721;3
252551;4722;2
252552;4723;1
252553;4724;2
252554;4725;3
252555;4726;2
252556;4727;1
252557;4728;2
252558;4729;3
252559;4730;2
252560;4731;1
252561;4732;2
252562;4733;3
252563;4734;2
252564;4735;1
252565;4736;2
252566;4737;3
252567;4738;2
252568;4739;1
252569;4740;2
252570;4741;3
252571;4742;2
252572;4743;1
252573;4744;2
252574;4745;3
252575;4746;2
252576;4747;1
252577;4748;2
252578;4749;3
252579;4750;2
252580;4751;1
252581;4752;2
252582;4753;3
252583;4754;2
252584;4755;1
252585;4756;2
252586;4757;3
252587;4758;2
252588;4759;1
252589;4760;2
252590;4761;3
252591;4762;2
252592;4763;1
252593;4764;2
252594;4765;3
252595;4766;2
252596;4767;1
252597;4768;2
252598;4769;3
252599;4770;2
252600;4771;1
252601;4772;2
252602;4773;3
252603;4774;2
252604;4775;1
252605;4776;2
252606;4777;3
252607;4778;2
252608;4779;1
252609;4780;2
252610;4781;3
252611;4782;2
252612;4783;1
252613;4784;2
252614;4785;3
252615;4786;2
252616;4787;1
252617;4788;2
252618;4789;3
252619;4790;2
252620;4791;1
252621;4792;2
252622;4793;3
252623;4794;2
252624;4795;1
252625;4796;2
252626;4797;3
252627;4798;2
252628;4799;1
252629;4800;2
252630;4801;3
252631;4802;2
252632;4803;1
252633;4804;2
252634;4805;3
252635;4806;2
252636;4807;1
252637;4808;2
252638;4809;3
252639;4810;2
252640;4811;1
252641;4812;2
252642;4813;3
252643;4814;2
252644;4815;1
252645;4816;2
252646;4817;3
252647;4818;2
252648;4819;1
252649;4820;2
252650;4821;3
252651;4822;2
252652;4823;1
252653;4824;2
252654;4825;3
252655;4826;2
252656;4827;1
252657;4828;2
252658;4829;3
252659;4830;2
252660;4831;1
252661;4832;2
252662;4833;3
252663;4834;2
252664;4835;1
252665;4836;2
252666;4837;3
252667;4838;2
252668;4839;1
252669;4840;2
252670;4841;3
252671;4842;2
252672;4843;1
252673;4844;2
252674;4845;3
252675;4846;2
252676;4847;1
252677;4848;2
252678;4849;3
252679;4850;2
252680;4851;1
252681;4852;2
252682;4853;3
252683;4854;2
252684;4855;1
252685;4856;2
252686;4857;3
252687;4858;2
252688;4859;1
252689;4860;2
252690;4861;3
252691;4862;2
252692;4863;1
252693;4864;2
252694;4865;3
252695;4866;2
252696;4867;1
252697;4868;2
252698;4869;3
252699;4870;2
252700;4871;1
252701;4872;2
252702;4873;3
252703;4874;2
252704;4875;1
252705;4876;2
252706;4877;3
252707;4878;2
252708;4879;1
252709;4880;2
252710;4881;3
252711;4882;2
252712;4883;1
252713;4884;2
252714;4885;3
252715;4886;2
252716;4887;1
252717;4888;2
252718;4889;3
252719;4890;2
252720;4891;1
252721;4892;2
252722;4893;3
252723;4894;2
252724;4895;1
252725;4896;2
252726;4897;3
252727;4898;2
252728;4899;1
252729;4900;2
252730;4901;3
252731;4902;2
252732;4903;1
252733;4904;2
252734;4905;3
252735;4906;2
252736;4907;1
252737;4908;2
252738;4909;3
252739;4910;2
252740;4911;1
252741;4912;2
252742;4913;3
252743;4914;2
252744;4915;1
252745;4916;2
252746;4917;3
252747;4918;2
252748;4919;1
252749;4920;2
252750;4921;3
252751;4922;2
252752;4923;1
252753;4924;2
252754;4925;3
252755;4926;2
252756;4927;1
252757;4928;2
252758;4929;3
252759;4930;2
252760;4931;1
252761;4932;2
252762;4933;3
252763;4934;2
252764;4935;1
252765;4936;2
252766;4937;3
252767;4938;2
252768;4939;1
252769;4940;2
252770;4941;3
252771;4942;2
252772;4943;1
252773;4944;2
252774;4945;3
252775;4946;2
252776;4947;1
252777;4948;2
252778;4949;3
252779;4950;2
252780;4951;1
252781;4952;2
252782;4953;3
252783;4954;2
252784;4955;1
252785;4956;2
252786;4957;3
252787;4958;2
252788;4959;1
252789;4960;2
252790;4961;3
252791;4962;2
252792;4963;1
252793;4964;2
252794;4965;3
252795;4966;2
252796;4967;1
252797;4968;2
252798;4969;3
252799;4970;2
252800;4971;1
252801;4972;2
252802;4973;3
252803;4974;2
252804;4975;1
252805;4976;2
252806;4977;3
252807;4978;2
252808;4979;1
252809;4980;2
252810;4981;3
252811;4982;2
252812;4983;1
252813;4984;2
252814;4985;3
252815;4986;2
252816;4987;1
252817;4988;2
252818;4989;3
252819;4990;2
252820;4991;1
252821;4992;2
252822;4993;3
252823;4994;2
252824;4995;1
252825;4996;2
252826;4997;3
252827;4998;2
252828;4999;1
252829;5000;2
252830;5001;3
252831;5002;2
252832;5003;1
252833;5004;2
252834;5005;3
252835;5006;2
252836;5007;1
252837;5008;2
252838;5009;3
252839;5010;2
252840;5011;1
252841;5012;2
252842;5013;3
252843;5014;2
252844;5015;1
252845;5016;2
252846;5017;3
252847;5018;2
252848;5019;1
252849;5020;2
252850;5021;3
252851;5022;2
252852;5023;1
252853;5024;2
252854;5025;3
252855;5026;2
252856;5027;1
252857;5028;2
252858;5029;3
252859;5030;2
252860;5031;1
252861;5032;2
252862;5033;3
252863;5034;2
252864;5035;1
252865;5036;2
252866;5037;3
252867;5038;2
252868;5039;1
252869;5040;2
252870;5041;3
252871;5042;2
252872;5043;1
252873;5044;2
252874;5045;3
252875;5046;2
252876;5047;1
252877;5048;2
252878;5049;3
252879;5050;2
252880;5051;1
252881;5052;2
252882;5053;3
252883;5054;2
252884;5055;1
252885;5056;2
252886;5057;3
252887;5058;2
252888;5059;1
252889;5060;2
252890;5061;3
252891;5062;2
252892;5063;1
252893;5064;2
252894;5065;3
252895;5066;2
252896;5067;1
252897;5068;2
252898;5069;3
252899;5070;2
252900;5071;1
252901;5072;2
252902;5073;3
252903;5074;2
252904;5075;1
252905;5076;2
252906;5077;3
252907;5078;2
252908;5079;1
252909;5080;2
252910;5081;3
252911;5082;2
252912;5083;1
252913;5084;2
252914;5085;3
252915;5086;2
252916;5087;1
252917;5088;2
252918;5089;3
252919;5090;2
252920;5091;1
252921;5092;2
252922;5093;3
252923;5094;2
252924;5095;1
252925;5096;2
252926;5097;3
252927;5098;2
252928;5099;1
252929;5100;2
252930;5101;3
252931;5102;2
252932;5103;1
252933;5104;2
252934;5105;3
252935;5106;2
252936;5107;1
252937;5108;2
252938;5109;3
252939;5110;2
252940;5111;1
252941;5112;2
252942;5113;3
252943;5114;2
252944;5115;1
252945;5116;2
252946;5117;3
252947;5118;2
252948;5119;1
252949;5120;2
252950;5121;3
252951;5122;2
252952;5123;1
252953;5124;2
252954;5125;3
252955;5126;2
252956;5127;1
252957;5128;2
252958;5129;3
252959;5130;2
252960;5131;1
252961;5132;2
252962;5133;3
252963;5134;2
252964;5135;1
252965;5136;2
252966;5137;3
252967;5138;2
252968;5139;1
252969;5140;2
252970;5141;3
252971;5142;2
252972;5143;1
252973;5144;2
252974;5145;3
252975;5146;2
252976;5147;1
252977;5148;2
252978;5149;3
252979;5150;2
252980;5151;1
252981;5152;2
252982;5153;3
252983;5154;2
252984;5155;1
252985;5156;2
252986;5157;3
252987;5158;2
252988;5159;1
252989;5160;2
252990;5161;3
252991;5162;2
252992;5163;1
252993;5164;2
252994;5165;3
252995;5166;2
252996;5167;1
252997;5168;2
252998;5169;3
252999;5170;2
253000;5171;1
253001;5172;2
253002;5173;3
253003;5174;2
253004;5175;1
253005;5176;2
253006;5177;3
253007;5178;2
253008;5179;1
253009;5180;2
253010;5181;3
253011;5182;2
253012;5183;1
253013;5184;2
253014;5185;3
253015;5186;2
253016;5187;1
253017;5188;2
253018;5189;3
253019;5190;2
253020;5191;1
253021;5192;2
253022;5193;3
253023;5194;2
253024;5195;1
253025;5196;2
253026;5197;3
253027;5198;2
253028;5199;1
253029;5200;2
253030;5201;3
253031;5202;2
253032;5203;1
253033;5204;2
253034;5205;3
253035;5206;2
253036;5207;1
253037;5208;2
253038;5209;3
253039;5210;2
253040;5211;1
253041;5212;2
253042;5213;3
253043;5214;2
253044;5215;1
253045;5216;2
253046;5217;3
253047;5218;2
253048;5219;1
253049;5220;2
253050;5221;3
253051;5222;2
253052;5223;1
253053;5224;2
253054;5225;3
253055;5226;2
253056;5227;1
253057;5228;2
253058;5229;3
253059;5230;2
253060;5231;1
253061;5232;2
253062;5233;3
253063;5234;2
253064;5235;1
253065;5236;2
253066;5237;3
253067;5238;2
253068;5239;1
253069;5240;2
253070;5241;3
253071;5242;2
253072;5243;1
253073;5244;2
253074;5245;3
253075;5246;2
253076;5247;1
253077;5248;2
253078;5249;3
253079;5250;2
253080;5251;1
253081;5252;2
253082;5253;3
253083;5254;2
253084;5255;1
253085;5256;2
253086;5257;3
253087;5258;2
253088;5259;1
253089;5260;2
253090;5261;3
253091;5262;2
253092;5263;1
253093;5264;2
253094;5265;3
253095;5266;2
253096;5267;1
253097;5268;2
253098;5269;3
253099;5270;2
253100;5271;1
253101;5272;2
253102;5273;3
253103;5274;2
253104;5275;1
253105;5276;2
253106;5277;3
253107;5278;2
253108;5279;1
253109;5280;2
253110;5281;3
253111;5282;2
253112;5283;1
253113;5284;2
253114;5285;3
253115;5286;2
253116;5287;1
253117;5288;2
253118;5289;3
253119;5290;2
253120;5291;1
253121;5292;2
253122;5293;3
253123;5294;2
253124;5295;1
253125;5296;2
253126;5297;3
253127;5298;2
253128;5299;1
253129;5300;2
253130;5301;3
253131;5302;2
253132;5303;1
253133;5304;2
253134;5305;3
253135;5306;2
253136;5307;1
253137;5308;2
253138;5309;3
253139;5310;2
253140;5311;1
253141;5312;2
253142;5313;3
253143;5314;2
253144;5315;1
253145;5316;2
253146;5317;3
253147;5318;2
253148;5319;1
253149;5320;2
253150;5321;3
253151;5322;2
253152;5323;1
253153;5324;2
253154;5325;3
253155;5326;2
253156;5327;1
253157;5328;2
253158;5329;3
253159;5330;2
253160;5331;1
253161;5332;2
253162;5333;3
253163;5334;2
253164;5335;1
253165;5336;2
253166;5337;3
253167;5338;2
253168;5339;1
253169;5340;2
253170;5341;3
253171;5342;2
253172;5343;1
253173;5344;2
253174;5345;3
253175;5346;2
253176;5347;1
253177;5348;2
253178;5349;3
253179;5350;2
253180;5351;1
253181;5352;2
253182;5353;3
253183;5354;2
253184;5355;1
253185;5356;2
253186;5357;3
253187;5358;2
253188;5359;1
253189;5360;2
253190;5361;3
253191;5362;2
253192;5363;1
253193;5364;2
